node_id,lat,lon,capability_restorativeness_baseline,capability_nutrition_baseline,capability_care_baseline,capability_restorativeness_public_strike,capability_nutrition_public_strike,capability_care_public_strike,diff_restorativeness_public_strike,diff_nutrition_public_strike,diff_care_public_strike
301807421,39.2156316,9.1286003,0.9996694141867551,0.9987317940966022,0.9946952838743496,0.9987929463386536,0.8799198269844055,0.9856134057044984,-0.0008764678481015808,-0.11881196711219666,-0.009081878169851176
301807425,39.2157787,9.1286154,0.9996620420043798,0.9989019414538404,0.9948699244761284,0.9973064661026,0.8747831583023071,0.985711395740509,-0.002355575901779816,-0.12411878315153324,-0.009158528735619398
301807480,39.2172084,9.1286911,0.9994413849761972,0.9994032180801576,0.9943666762399191,0.9994922280311584,0.8793018937110901,0.9858734607696532,5.084305496128039e-05,-0.12010132436906751,-0.008493215470265936
301807481,39.2171903,9.1294665,0.999663953430307,0.9995646054384668,0.9948302141898708,0.998858630657196,0.8781452298164367,0.9853975176811218,-0.0008053227731109613,-0.12141937562203009,-0.009432696508749006
301807531,39.2173141,9.1294719,0.9992956842051972,0.9996216901813936,0.9945877731740324,0.999748706817627,0.8572601199150085,0.98256254196167,0.0004530226124297432,-0.14236157026638507,-0.01202523121236232
301807534,39.217331,9.1286908,0.9994021587354278,0.9994146238783334,0.994375625002554,0.9925220012664796,0.840507709980011,0.9824745655059814,-0.0068801574689482115,-0.15890691389832234,-0.011901059496572608
301811548,39.2395519,9.1188286,0.9995055559953954,0.998971124675226,0.9941050858855552,0.9891987442970276,0.7871017098426819,0.9697775840759276,-0.01030681169836778,-0.21186941483254407,-0.024327501809627616
301811552,39.2398435,9.1192492,0.9995988803470924,0.9988560049563584,0.9929142797273888,0.9970375299453736,0.8590615153312683,0.9839489459991456,-0.002561350401718787,-0.1397944896250901,-0.008965333728243152
301811558,39.2401457,9.1193725,0.999624756974167,0.9989795129040572,0.9928946534388692,0.9988916516304016,0.8706026673316956,0.9836924076080322,-0.0007331053437653612,-0.12837684557236162,-0.009202245830836953
301811560,39.2446776,9.1246415,0.9971634317061608,0.9964738657743194,0.9908336930545832,0.999214768409729,0.8894873023033142,0.985543727874756,0.002051336703568163,-0.10698656347100521,-0.005289965179827272
301811561,39.2442706,9.1243005,0.9973584756745164,0.9972471797144536,0.9909310819674036,0.9982216358184814,0.8864520788192749,0.9852895140647888,0.000863160143965036,-0.11079510089517874,-0.00564156790261483
301811589,39.2438412,9.1239164,0.9974622041605647,0.9976998050558096,0.9901797751667184,0.9990554451942444,0.8939045071601868,0.9856204986572266,0.0015932410336796377,-0.1037952978956228,-0.004559276509491839
302966018,39.2375336,9.1042568,0.999444797566596,0.9994784057807166,0.9980064546027068,0.9987183809280396,0.8938756704330444,0.9855993390083312,-0.0007264166385564375,-0.10560273534767217,-0.012407115594375573
302966019,39.2349419,9.1008919,0.997242413460769,0.998196344159695,0.993448480486275,0.997835636138916,0.8934385299682617,0.98562753200531,0.0005932226781469874,-0.10475781419143337,-0.00782094848096504
