id,lon,lat
1618714267,9.1160892,39.2147682
1618719007,9.1145667,39.2143314
1626617191,9.1501467,39.2011754
1626617199,9.1497904,39.2013689
1626617204,9.1117594,39.2142895
1626617208,9.1235966,39.2202438
1634571197,9.1404003,39.2464824
1634571202,9.1403118,39.246418
1634571224,9.1404352,39.2474462
1634571240,9.138323,39.2491787
1634571241,9.138673,39.2442188
1634571242,9.1382349,39.2489023
1634571270,9.1384332,39.2466506
1634571352,9.142125,39.2459777
1634571367,9.1403494,39.2476768
1634571461,9.1396439,39.247897
1639208211,9.0812088,39.2687811
1639764213,9.1367749,39.2504419
1639764272,9.1393569,39.248416
1639764289,9.1396557,39.2480185
1639764303,9.1368084,39.2503954
1644840350,9.1495406,39.2394434
1644840399,9.148781,39.2405867
1644840408,9.1441898,39.2139046
1646137327,9.1381207,39.2440882
1646145157,9.1398665,39.2471887
1646145163,9.13901,39.2475349
1646145179,9.1414141,39.2455269
1646145181,9.1396781,39.2471668
1646145207,9.139419,39.2441755
1647239851,9.1104639,39.2145892
1654944019,9.1012811,39.2554062
1654944054,9.1011554,39.2554913
1655958384,9.0984057,39.2527357
1655958389,9.0988264,39.2527687
1655958390,9.0987177,39.2528011
1655958396,9.0984729,39.2528747
1655958426,9.0982092,39.2532321
1655958429,9.0981028,39.2532614
1655958548,9.0980857,39.2537536
1655958567,9.0980702,39.2538671
1655958578,9.0979447,39.2539078
1655958584,9.0974819,39.2539433
1655958593,9.098168,39.2540584
1655958611,9.0990992,39.2545835
1656879027,9.0543227,39.2179431
1667574972,9.1197332,39.2285371
1667603734,9.1261876,39.2268388
1667603762,9.1263106,39.2269469
1667603765,9.1266733,39.2269009
1667603787,9.1263268,39.2276133
1667603838,9.1263301,39.2278288
1667603839,9.1213538,39.2278785
1667626733,9.1187542,39.2282544
1667665161,9.1198449,39.2266472
1667665174,9.1196669,39.227129
1667665188,9.1162499,39.2275409
1667681603,9.1180137,39.2231194
1667681633,9.1180612,39.2232331
1667696748,9.1196907,39.2240972
1667696767,9.1190699,39.2252116
1667696791,9.118877,39.2255335
1667696794,9.1189832,39.2255064
1667837824,9.1154283,39.2492249
1667842536,9.1169511,39.2443321
1667842538,9.1165404,39.2453755
1667842558,9.1139066,39.252207
1667876404,9.1218882,39.2188787
1667876429,9.121732,39.2189588
1667876438,9.1219078,39.2190101
1667883189,9.1173278,39.2167393
1667889525,9.1064091,39.2304647
1667934176,9.118036,39.2146635
1667934202,9.1179678,39.2159393
1667934213,9.1194408,39.216611
1667934217,9.1197764,39.2177708
1667934248,9.1196085,39.2194832
1667934253,9.1194343,39.2195637
1667934256,9.1199064,39.2199481
1667934273,9.1191235,39.2204435
1667934279,9.1207239,39.2206598
1667934281,9.1215583,39.222463
1667953602,9.1196145,39.2216546
1667958014,9.1150752,39.2164548
1669281976,9.094737,39.2283174
1669281986,9.0943691,39.2283423
1669307377,9.0978706,39.2278575
1669385003,9.1022809,39.2310062
1669385014,9.102787,39.2310376
1669385090,9.1032443,39.2320028
1670020236,9.1190232,39.2133162
1670020248,9.1180781,39.2150145
1670025023,9.1171938,39.2159674
1670058765,9.117108,39.2144999
1670070652,9.1156012,39.2126685
1670096720,9.1147974,39.2088504
1670096733,9.11493,39.20894
1670096766,9.1152455,39.2097363
1670286551,9.1143018,39.2153421
1670286555,9.1142302,39.215484
1670325040,9.1138352,39.2152623
1670325042,9.1129329,39.2155206
1670325044,9.1136019,39.2155523
1670325062,9.1134577,39.2159728
1670325065,9.1135765,39.2160797
1670326725,9.113164,39.2169138
1670370414,9.1153087,39.2133529
1670370415,9.1152775,39.2133667
1670370417,9.1131587,39.2135232
1670375727,9.1137968,39.2147825
1670467879,9.1201274,39.2114003
1670467892,9.1195006,39.211605
1670467942,9.1188577,39.211736
1670467946,9.1189028,39.2118368
1670467947,9.1207748,39.2130707
1670467957,9.1210688,39.2131422
1670467984,9.1211035,39.2131512
1670468013,9.1210065,39.2132182
1670468027,9.1211161,39.2132282
1670468035,9.1210776,39.2132451
1670485116,9.1199889,39.2114456
1670485118,9.1198327,39.2114966
1670485120,9.1196945,39.2115417
1670485122,9.1195456,39.2115903
1670485138,9.1202312,39.2120263
1670485139,9.1200605,39.2120615
1670485140,9.1199144,39.2120977
1670485143,9.1204204,39.2121162
1670485144,9.1197617,39.2121357
1670485147,9.1202761,39.2121509
1670485153,9.1204778,39.2122621
1670485156,9.1194683,39.2122659
1670485168,9.1193826,39.2122845
1670485169,9.1203352,39.2122969
1670485171,9.1192608,39.212311
1670485173,9.1195503,39.2123256
1670485174,9.1190962,39.2123467
1670485176,9.1203693,39.2123893
1670485177,9.1196095,39.2124682
1670485178,9.1196454,39.2125547
1670485180,9.1195082,39.2125861
1670485202,9.1193695,39.2126178
1670506989,9.1227975,39.2099996
1671052617,9.1177074,39.2168527
1671052676,9.1189755,39.2191458
1671059699,9.1195151,39.2182838
1671059704,9.1191771,39.2183289
