id,lon,lat
d1833,9.1370615,39.2283119
d1834,9.1275489,39.2283171
d1835,9.1375597,39.2283201
d1836,9.1199217,39.2283498
d1837,9.1178078,39.2283835
d1838,9.1235115,39.2283998
d1839,9.1100669,39.2284012
d1840,9.1263375,39.2284033
d1841,9.1247526,39.228412
d1842,9.124064,39.2284225
d1843,9.1359043,39.2284342
d1844,9.092514,39.2284441
d1845,9.1374986,39.2284471
d1846,9.1188318,39.2284496
d1847,9.1183964,39.2284693
d1848,9.0707099,39.228475
d1849,9.1240653,39.2284824
d1850,9.1152893,39.2284876
d1851,9.1235165,39.2284999
d1852,9.1250641,39.228548
d1853,9.1130578,39.2285482
d1854,9.1093131,39.2285487
d1855,9.1279717,39.2285642
d1856,9.1200394,39.2285943
d1857,9.126013,39.2286136
d1858,9.1278958,39.2286223
d1859,9.1252384,39.2286334
d1860,9.071113,39.2286613
d1861,9.1193562,39.2286702
d1862,9.1150124,39.2286757
d1863,9.1276776,39.2286995
d1864,9.1098332,39.2287524
d1865,9.0993052,39.2287544
d1866,9.1006905,39.2287804
d1867,9.0777216,39.2288031
d1868,9.1196197,39.2288159
d1869,9.1052474,39.2288492
d1870,9.1119312,39.2288576
d1871,9.1323473,39.2288583
d1872,9.1330097,39.2288999
d1873,9.1282811,39.2289239
d1874,9.1280411,39.229051
d1875,9.0779189,39.2290674
d1876,9.1008813,39.2290719
d1877,9.128097,39.2290889
d1878,9.1361014,39.2291203
d1879,9.1281661,39.2291332
d1880,9.1199025,39.2291387
d1881,9.1363396,39.229148
d1882,9.133201,39.2291484
d1883,9.1286208,39.2291648
d1884,9.1003599,39.2291651
d1885,9.1176877,39.2291653
d1886,9.1016458,39.2291933
d1887,9.1021398,39.2292305
d1888,9.1066253,39.2292613
d1889,9.1328729,39.2292777
d1890,9.0919234,39.2292842
d1891,9.1288184,39.2293039
d1892,9.1176129,39.2293183
d1893,9.1228622,39.2293296
d1894,9.1116137,39.2293813
d1895,9.0989959,39.2294421
d1896,9.1132266,39.2294593
d1897,9.1326437,39.2294912
d1898,9.1016351,39.2294997
d1899,9.1000616,39.2295421
d1900,9.0918871,39.2295576
d1901,9.1329506,39.2296007
d1902,9.0721749,39.229609
d1903,9.0989186,39.2296173
d1904,9.101859,39.229629
d1905,9.1127887,39.2296529
d1906,9.1362827,39.2296795
d1907,9.1263537,39.2296979
d1908,9.1174848,39.229698
d1909,9.1183765,39.2296987
d1910,9.1018226,39.2297007
d1911,9.1227475,39.2297137
d1912,9.1250813,39.2297265
d1913,9.1249852,39.229734
d1914,9.1208699,39.2297399
d1915,9.1298124,39.2297484
d1916,9.1110948,39.2297858
d1917,9.1297468,39.2297903
d1918,9.1208736,39.2298095
d1919,9.1381637,39.2298217
d1920,9.1330531,39.2298441
d1921,9.0999068,39.2298482
d1922,9.1216021,39.2298578
d1923,9.1123593,39.2298675
d1924,9.1015352,39.2298702
d1925,9.1266729,39.2299129
d1926,9.1364183,39.2299327
d1927,9.106372,39.2299478
d1928,9.1241834,39.2299487
d1929,9.1122196,39.2299512
d1930,9.1190913,39.2299516
d1931,9.1130845,39.2300132
d1932,9.1081288,39.2300512
d1933,9.1365627,39.2300534
d1934,9.1171744,39.2300733
d1935,9.1304464,39.2300741
d1936,9.1132134,39.230099
d1937,9.1370017,39.2301012
d1938,9.0986985,39.2301165
d1939,9.1267055,39.2301232
d1940,9.1124821,39.2301248
d1941,9.1018098,39.2301416
d1942,9.1227685,39.2301432
d1943,9.1268518,39.2301507
d1944,9.1304819,39.2301618
d1945,9.1092468,39.2301676
d1946,9.1354957,39.2301751
d1947,9.0731612,39.2301804
d1948,9.126667,39.2301923
d1949,9.1302783,39.2301971
d1950,9.1168269,39.2302094
d1951,9.1242259,39.2302147
d1952,9.1363196,39.2302168
d1953,9.0915046,39.2302205
d1954,9.1067876,39.2302473
d1955,9.1167729,39.2302556
d1956,9.1014983,39.2302654
d1957,9.1334601,39.2302774
d1958,9.1227818,39.2302796
d1959,9.123819,39.2302867
d1960,9.1362952,39.2302915
d1961,9.1354629,39.2303083
d1962,9.1201806,39.2303177
d1963,9.1251683,39.2303193
d1964,9.1237424,39.2303252
d1965,9.1201123,39.2303288
d1966,9.1364644,39.2303387
d1967,9.1244514,39.2303464
d1968,9.0741625,39.2303656
d1969,9.1198177,39.2303766
d1970,9.1136304,39.2303917
d1971,9.1217807,39.2304003
d1972,9.1304625,39.230415
d1973,9.130988,39.230419
d1974,9.1311023,39.230421
d1975,9.1111333,39.2304261
d1976,9.1115022,39.2304603
d1977,9.1064091,39.2304647
d1978,9.1303532,39.2304802
d1979,9.1252955,39.2304828
d1980,9.1264969,39.230498
d1981,9.1230999,39.2305004
d1982,9.0740126,39.2305159
d1983,9.1120364,39.2305458
d1984,9.1307962,39.230578
d1985,9.1306627,39.2305819
d1986,9.1206947,39.2306215
d1987,9.1251301,39.2306516
d1988,9.1324569,39.230654
d1989,9.1252912,39.2306884
d1990,9.1242253,39.2307028
d1991,9.125438,39.2307102
d1992,9.0912215,39.2307355
d1993,9.0757062,39.2307572
d1994,9.1203015,39.2307623
d1995,9.1273549,39.2307738
d1996,9.1256516,39.2307961
d1997,9.091097,39.2308344
d1998,9.1162643,39.230843
d1999,9.0885689,39.2308446
d2000,9.0909752,39.2309312
d2001,9.0883007,39.2309361
d2002,9.1137153,39.2309651
d2003,9.1137874,39.2309814
d2004,9.0982939,39.2309903
d2005,9.0990379,39.2309939
d2006,9.1159312,39.2310117
d2007,9.077457,39.2310159
d2008,9.0908587,39.2310238
d2009,9.1262037,39.2310248
d2010,9.1054371,39.2310308
d2011,9.1148565,39.2310355
d2012,9.1205501,39.2310426
d2013,9.1160649,39.2310792
d2014,9.1114502,39.2310911
d2015,9.090741,39.2311174
d2016,9.0987667,39.2311617
d2017,9.0944977,39.2311698
d2018,9.1111697,39.2311892
d2019,9.0921543,39.2312146
d2020,9.1260665,39.2312712
d2021,9.0519855,39.2313187
d2022,9.0904868,39.2313195
d2023,9.1243371,39.2313256
d2024,9.1311928,39.2313666
d2025,9.1200249,39.2313688
d2026,9.1118514,39.2313734
d2027,9.0903597,39.2314205
d2028,9.1120843,39.2314865
d2029,9.0764572,39.2314988
d2030,9.1206341,39.2315532
d2031,9.0901347,39.2315994
d2032,9.1041007,39.2316127
d2033,9.1331813,39.2316316
d2034,9.0987059,39.2316462
d2035,9.1255601,39.231649
d2036,9.104149,39.231669
d2037,9.1139723,39.2316911
d2038,9.0900075,39.2317004
d2039,9.1305465,39.2317313
d2040,9.1042108,39.2317399
d2041,9.1370707,39.2318068
d2042,9.0920971,39.2318116
d2043,9.101703,39.2318207
d2044,9.1117851,39.231837
d2045,9.1201811,39.2318713
d2046,9.0898424,39.2318774
d2047,9.1205503,39.2318828
d2048,9.120618,39.231902
d2049,9.1112736,39.2319239
d2050,9.1301261,39.2319351
d2051,9.1120568,39.2319587
d2052,9.1032443,39.2320028
d2053,9.1148042,39.2320466
d2054,9.1302391,39.2320699
d2055,9.1324984,39.2320914
d2056,9.1121848,39.2320977
d2057,9.1231731,39.2320988
d2058,9.1283788,39.2321381
d2059,9.1115321,39.232149
d2060,9.1112268,39.232154
d2061,9.1113038,39.2321571
d2062,9.1304439,39.2321625
d2063,9.1118404,39.2321816
d2064,9.1366639,39.2322471
d2065,9.0991131,39.232248
d2066,9.1307191,39.2322671
d2067,9.1300448,39.2323309
d2068,9.111175,39.2323704
d2069,9.1303903,39.2324132
d2070,9.1110721,39.2324556
d2071,9.1317672,39.2324596
d2072,9.1158241,39.2324695
d2073,9.1371834,39.2324781
d2074,9.1271365,39.2325465
d2075,9.1309405,39.232549
d2076,9.1141928,39.2325907
d2077,9.113863,39.2326005
d2078,9.0908329,39.2326184
d2079,9.1141507,39.2326441
d2080,9.1272846,39.2326744
d2081,9.1317834,39.2326782
d2082,9.1306944,39.2326909
d2083,9.102969,39.232699
d2084,9.123766,39.2327514
d2085,9.1310539,39.2327676
d2086,9.1006391,39.2328281
d2087,9.1052673,39.2328337
d2088,9.1311166,39.2328625
d2089,9.1288794,39.2328745
d2090,9.1022748,39.2328806
d2091,9.1247358,39.2328841
d2092,9.1004579,39.2328859
d2093,9.1203339,39.2328866
d2094,9.1307378,39.2328884
d2095,9.1026007,39.2328941
d2096,9.1045523,39.2329173
d2097,9.1307592,39.2329255
d2098,9.1005565,39.2329349
d2099,9.1137022,39.2329454
d2100,9.1002771,39.232964
d2101,9.1353841,39.2329665
d2102,9.1143985,39.2329879
d2103,9.1130955,39.233001
d2104,9.1112831,39.2330033
d2105,9.1112847,39.2330506
d2106,9.102319,39.2330987
d2107,9.1261387,39.2331489
d2108,9.1142795,39.2331797
d2109,9.1143696,39.2331828
d2110,9.135274,39.233208
d2111,9.124206,39.2332124
d2112,9.1136511,39.2332208
d2113,9.1400496,39.2333407
d2114,9.1125126,39.2333472
d2115,9.1012595,39.2333633
d2116,9.1276701,39.2333717
d2117,9.1276832,39.2333986
d2118,9.1227936,39.2334222
d2119,9.1257807,39.2334286
d2120,9.1023019,39.2334507
d2121,9.1103244,39.2334605
d2122,9.1346182,39.23349
d2123,9.1259206,39.2334902
d2124,9.1395429,39.2335156
d2125,9.1093598,39.2335184
d2126,9.131676,39.2335329
d2127,9.1201045,39.2335391
d2128,9.1165752,39.233568
d2129,9.1141917,39.2335766
d2130,9.0350582,39.2335835
d2131,9.135405,39.2335958
d2132,9.127367,39.233603
d2133,9.1167234,39.2336081
d2134,9.1202035,39.2336166
d2135,9.1140733,39.2336259
d2136,9.1404021,39.2336516
d2137,9.1264261,39.2336774
d2138,9.1147937,39.2337201
d2139,9.1177244,39.2337292
d2140,9.1278502,39.2337423
d2141,9.0351255,39.2337534
d2142,9.1171054,39.2337587
d2143,9.1272289,39.2337593
d2144,9.1116415,39.2337729
d2145,9.1201987,39.2337776
d2146,9.1142176,39.233785
d2147,9.126114,39.233792
d2148,9.1131848,39.2338365
d2149,9.1265158,39.2338424
d2150,9.1308871,39.2338679
d2151,9.1176163,39.2338882
d2152,9.1247681,39.2339021
d2153,9.1179101,39.233916
d2154,9.1406198,39.2339731
d2155,9.1088972,39.2339994
d2156,9.1177537,39.2340227
d2157,9.0393755,39.2340444
d2158,9.1039292,39.2340548
d2159,9.1172363,39.2340991
d2160,9.1260954,39.2341028
d2161,9.1346286,39.2341203
d2162,9.1173825,39.2341327
d2163,9.1062599,39.2341335
d2164,9.1348937,39.2341354
d2165,9.1181441,39.2341515
d2166,9.1267055,39.2341882
d2167,9.1106848,39.2342014
d2168,9.1346594,39.2342021
d2169,9.1178717,39.2342022
d2170,9.1127834,39.2342083
d2171,9.1083285,39.2342113
d2172,9.1241033,39.2342303
d2173,9.0392403,39.2342309
d2174,9.1192813,39.2343088
d2175,9.1174557,39.2343522
d2176,9.1347956,39.2343745
d2177,9.0895844,39.2343771
d2178,9.1109085,39.2343787
d2179,9.1173188,39.2343817
d2180,9.1389482,39.234388
d2181,9.1094066,39.2343917
d2182,9.1014664,39.2343931
d2183,9.113178,39.2343986
d2184,9.1166143,39.2344166
d2185,9.1092418,39.2344556
d2186,9.1115154,39.2344604
d2187,9.1366196,39.2344972
d2188,9.1141046,39.2345223
d2189,9.0968406,39.2345363
d2190,9.1413546,39.234549
d2191,9.1017734,39.2345729
d2192,9.1125712,39.234575
d2193,9.1199633,39.2346159
d2194,9.1156515,39.2346201
d2195,9.1094824,39.2346229
d2196,9.097202,39.2346255
d2197,9.1104146,39.2346314
d2198,9.1093692,39.2346503
d2199,9.1155325,39.234662
d2200,9.0939002,39.23467
d2201,9.1157434,39.2346755
d2202,9.1073406,39.2347162
d2203,9.0971805,39.234717
d2204,9.1050852,39.2347226
d2205,9.1155146,39.2347339
d2206,9.1155552,39.2347848
d2207,9.1157044,39.2347879
d2208,9.136047,39.2348127
d2209,9.1204705,39.2348128
d2210,9.1096882,39.2348252
d2211,9.0239173,39.2348314
d2212,9.1370962,39.2348508
d2213,9.1102711,39.2348609
d2214,9.1247684,39.2348724
d2215,9.1229634,39.234875
d2216,9.1328575,39.2348796
d2217,9.1085431,39.2348907
d2218,9.1141508,39.2348958
d2219,9.106582,39.2349173
d2220,9.1136951,39.2349221
d2221,9.1040102,39.2349364
d2222,9.1121894,39.2349519
d2223,9.1098423,39.2349826
d2224,9.1120735,39.2349843
d2225,9.1396929,39.2349893
d2226,9.112134,39.2350373
d2227,9.1093979,39.2350763
d2228,9.1015508,39.2350899
d2229,9.1417688,39.235103
d2230,9.0947266,39.2351271
d2231,9.1141304,39.2351319
d2232,9.1135535,39.2351488
d2233,9.1088425,39.2351699
d2234,9.1322379,39.2351923
d2235,9.1192145,39.2352175
d2236,9.1045352,39.2352416
d2237,9.1366233,39.2352548
d2238,9.1328879,39.235266
d2239,9.1013773,39.235275
d2240,9.1119156,39.2352987
d2241,9.1097188,39.235307
d2242,9.1124844,39.2353253
d2243,9.1423736,39.2353322
d2244,9.1109001,39.2353541
d2245,9.1182021,39.2353571
d2246,9.1148872,39.2353956
d2247,9.1182848,39.2354332
d2248,9.120818,39.2354515
d2249,9.1025235,39.2355054
d2250,9.1090923,39.2355235
d2251,9.1325773,39.2355401
d2252,9.1321551,39.2355679
d2253,9.1343696,39.2355679
d2254,9.1186925,39.2356168
d2255,9.1327484,39.235635
d2256,9.1220842,39.2356956
d2257,9.0980676,39.235704
d2258,9.1089078,39.2357271
d2259,9.1344263,39.2357362
d2260,9.100939,39.2357605
d2261,9.1115137,39.2357656
d2262,9.1086725,39.2357658
d2263,9.1135013,39.2357709
d2264,9.1133645,39.2357748
d2265,9.1007273,39.2357856
d2266,9.133713,39.2358018
d2267,9.1337672,39.2358022
d2268,9.1086031,39.235856
d2269,9.1022116,39.2358604
d2270,9.1038766,39.235864
d2271,9.1189793,39.2358781
d2272,9.1341053,39.2358781
d2273,9.1087537,39.2358912
d2274,9.1320561,39.2358966
d2275,9.108659,39.2359306
d2276,9.1373899,39.23595
d2277,9.1050688,39.2359622
d2278,9.1341284,39.2359817
d2279,9.1331486,39.2359879
d2280,9.1346267,39.2360475
d2281,9.0984883,39.2360527
d2282,9.1011583,39.2360814
d2283,9.1141363,39.2360916
d2284,9.1113478,39.2361372
d2285,9.107761,39.2361432
d2286,9.1078953,39.2361556
d2287,9.1139766,39.2361656
d2288,9.100421,39.2361995
d2289,9.0367794,39.2362241
d2290,9.1340226,39.2362611
d2291,9.1300021,39.2362781
d2292,9.1433475,39.236293
d2293,9.1075487,39.2363025
d2294,9.1140931,39.2363059
d2295,9.1169504,39.2363222
d2296,9.101746,39.2363532
d2297,9.1044441,39.2363627
d2298,9.1170085,39.2363744
d2299,9.1353135,39.2364067
d2300,9.1329844,39.2364384
d2301,9.1139721,39.2364385
d2302,9.100216,39.2364401
d2303,9.0969265,39.2364716
d2304,9.1338948,39.2365046
d2305,9.1169601,39.2365244
d2306,9.1180612,39.2365829
d2307,9.1007102,39.2365841
d2308,9.1067565,39.2366384
d2309,9.1439729,39.2366987
d2310,9.1337295,39.2367352
d2311,9.0979586,39.2367372
d2312,9.0999593,39.2367414
d2313,9.116443,39.2367962
d2314,9.13739,39.2368516
d2315,9.1036847,39.236881
d2316,9.1165893,39.2368825
d2317,9.1025611,39.2369197
d2318,9.1304118,39.2369302
d2319,9.1324586,39.2369504
d2320,9.142806,39.2369643
d2321,9.1031782,39.2369724
d2322,9.1335513,39.236978
d2323,9.116731,39.2369868
d2324,9.105839,39.2370293
d2325,9.1168427,39.2370743
d2326,9.1260216,39.2370743
d2327,9.1151112,39.2370941
d2328,9.1070856,39.2371162
d2329,9.133373,39.237168
d2330,9.1316156,39.2372449
d2331,9.1445613,39.2372557
d2332,9.1428266,39.2372932
d2333,9.1151552,39.2373157
d2334,9.1385619,39.2373387
d2335,9.1331712,39.2373639
d2336,9.1247952,39.2373688
d2337,9.1309375,39.237371
d2338,9.1252291,39.2373737
d2339,9.1151237,39.2373828
d2340,9.1046477,39.237409
d2341,9.1430376,39.2374177
d2342,9.1366672,39.2374602
d2343,9.1316563,39.2374851
d2344,9.1249928,39.2375099
d2345,9.1420277,39.2375565
d2346,9.1329579,39.2375633
d2347,9.1317635,39.2375779
d2348,9.1006703,39.2375893
d2349,9.1034669,39.2376274
d2350,9.105985,39.2376466
d2351,9.1035858,39.237712
d2352,9.1157011,39.2377598
d2353,9.0993062,39.237765
d2354,9.1312834,39.2377663
d2355,9.1015328,39.2377876
d2356,9.1164208,39.2377898
d2357,9.1309109,39.2378068
d2358,9.1016802,39.237814
d2359,9.1077494,39.2378266
d2360,9.1312731,39.2378484
d2361,9.142536,39.2378938
d2362,9.1362431,39.2379282
d2363,9.1160811,39.2379724
d2364,9.1237608,39.237983
d2365,9.1361394,39.2379982
d2366,9.1161331,39.2380017
d2367,9.1311249,39.2380629
d2368,9.1168006,39.2380635
d2369,9.1311123,39.2380722
d2370,9.1234726,39.238181
d2371,9.1166902,39.2381945
d2372,9.116588,39.2382301
d2373,9.1166365,39.2382544
d2374,9.1122724,39.2382666
d2375,9.1412658,39.23836
d2376,9.1288376,39.2384415
d2377,9.11787,39.2384482
d2378,9.1197246,39.2384501
d2379,9.1213215,39.2385049
d2380,9.1478251,39.2385368
d2381,9.1312627,39.2385752
d2382,9.1246523,39.2386153
d2383,9.1266658,39.2386554
d2384,9.0986236,39.2386625
d2385,9.1043635,39.2386626
d2386,9.1408249,39.238668
d2387,9.1507208,39.2386841
d2388,9.1225069,39.2386864
d2389,9.117592,39.2387008
d2390,9.1353658,39.2387045
d2391,9.1094744,39.2387158
d2392,9.1197235,39.2387273
d2393,9.1042097,39.2387279
d2394,9.14758,39.2387586
d2395,9.1127913,39.2387638
d2396,9.1028222,39.2387847
d2397,9.1108523,39.2388372
d2398,9.1424247,39.238858
d2399,9.1290815,39.2389137
d2400,9.103114,39.2389269
d2401,9.1047612,39.2389427
d2402,9.0994198,39.2390129
d2403,9.0921111,39.239086
d2404,9.1506343,39.2391259
d2405,9.102105,39.2391439
d2406,9.1181325,39.2391819
d2407,9.1043244,39.2391883
d2408,9.1183058,39.2391897
d2409,9.1320656,39.2392164
d2410,9.118424,39.2392778
d2411,9.1001174,39.2392799
d2412,9.1232159,39.2392887
d2413,9.1011821,39.2393746
d2414,9.1061757,39.2393948
d2415,9.1495406,39.2394434
d2416,9.1331291,39.2394552
d2417,9.1308154,39.2394613
d2418,9.1035889,39.2395286
d2419,9.1018974,39.2395574
d2420,9.1266538,39.2395768
d2421,9.1324383,39.2396009
d2422,9.1481143,39.2396151
d2423,9.1305626,39.2396631
d2424,9.1114456,39.2396729
d2425,9.1003603,39.2397805
d2426,9.131249,39.2397872
d2427,9.104091,39.2398292
d2428,9.1225731,39.2398792
d2429,9.1021653,39.2398838
d2430,9.1161204,39.2399384
d2431,9.1118724,39.2399573
d2432,9.1319963,39.2399684
d2433,9.1126037,39.2399721
d2434,9.1309961,39.239989
d2435,9.0985816,39.2400217
d2436,9.1126257,39.2400348
d2437,9.1157287,39.2400381
d2438,9.1110329,39.2400621
d2439,9.1023574,39.2401178
d2440,9.1043619,39.2401226
d2441,9.1386533,39.2401237
d2442,9.1016254,39.2401497
d2443,9.1116913,39.2401527
d2444,9.1116781,39.2401637
d2445,9.133718,39.2401698
d2446,9.1183269,39.2401748
d2447,9.1184014,39.2401918
d2448,9.1121417,39.2401939
d2449,9.1183918,39.2402046
d2450,9.1478888,39.2402235
d2451,9.1163752,39.2402708
d2452,9.1118777,39.2402979
d2453,9.1045146,39.2403202
d2454,9.1118411,39.2403285
d2455,9.1328783,39.2403313
d2456,9.1188584,39.2403352
d2457,9.1119515,39.2403554
d2458,9.1116651,39.2404719
d2459,9.1108149,39.2405209
d2460,9.1000748,39.2405404
d2461,9.148781,39.2405867
d2462,9.1003482,39.2406159
d2463,9.1027737,39.240625
d2464,9.1116935,39.2406317
d2465,9.1168144,39.2406588
d2466,9.1126694,39.2406676
d2467,9.1300886,39.2406857
d2468,9.1037227,39.2406981
d2469,9.1315407,39.240715
d2470,9.1186837,39.2407154
d2471,9.1006805,39.2407254
d2472,9.1484946,39.2407439
d2473,9.1161741,39.2407515
d2474,9.1199695,39.2407656
d2475,9.1111997,39.2407696
d2476,9.1179828,39.2407711
d2477,9.1157348,39.2407791
d2478,9.1302329,39.2407871
d2479,9.1029162,39.2407985
d2480,9.111566,39.2408005
d2481,9.1299405,39.2408176
d2482,9.1398739,39.2408613
d2483,9.1068848,39.2408637
d2484,9.1300144,39.2408664
d2485,9.1062077,39.2409023
d2486,9.1175805,39.2409094
d2487,9.1292002,39.2409526
d2488,9.1177174,39.240973
d2489,9.1115948,39.2409831
d2490,9.1138241,39.2409851
d2491,9.1177449,39.2409997
d2492,9.1178618,39.2410001
d2493,9.1116397,39.2410138
d2494,9.103108,39.2410322
d2495,9.1116848,39.2410447
d2496,9.1007995,39.2410821
d2497,9.1310962,39.2411148
d2498,9.0919885,39.2411292
d2499,9.1063895,39.2411417
d2500,9.0971116,39.2411519
d2501,9.13738,39.2411719
d2502,9.0922668,39.2412559
d2503,9.0875291,39.2413271
d2504,9.1175857,39.2413394
d2505,9.1293395,39.2413526
d2506,9.1034939,39.2413577
d2507,9.1044409,39.2413908
d2508,9.1371133,39.2414503
d2509,9.0302388,39.2414604
d2510,9.1212046,39.2414634
d2511,9.1035615,39.2414653
d2512,9.1392608,39.2414902
d2513,9.1384282,39.2415935
d2514,9.0883015,39.241616
d2515,9.0913093,39.2416448
d2516,9.0973592,39.2416595
d2517,9.133728,39.2417325
d2518,9.137114,39.2417345
d2519,9.1181313,39.2417413
d2520,9.1484308,39.2417541
d2521,9.086388,39.2417929
d2522,9.1171358,39.2418123
d2523,9.1370985,39.2418132
d2524,9.1368977,39.2418158
d2525,9.1370476,39.2418318
d2526,9.1207364,39.2418418
d2527,9.1332258,39.2418515
d2528,9.1038378,39.2419335
d2529,9.1092899,39.2419602
d2530,9.1426904,39.2419663
d2531,9.1330928,39.2419858
d2532,9.1095794,39.2419906
d2533,9.1103807,39.242004
d2534,9.1115662,39.2420214
d2535,9.1105151,39.2420334
d2536,9.1204899,39.242041
d2537,9.1097557,39.2420471
d2538,9.0917797,39.2420791
d2539,9.1066901,39.242097
d2540,9.106315,39.2420998
d2541,9.1035696,39.2421144
d2542,9.1515213,39.2421174
d2543,9.1038725,39.2421634
d2544,9.1107294,39.2422217
d2545,9.1071605,39.2422289
d2546,9.1167523,39.2422439
d2547,9.1178124,39.2422441
d2548,9.1171147,39.2422536
d2549,9.1369644,39.242259
d2550,9.1167129,39.2422942
d2551,9.1084491,39.2423267
d2552,9.1322356,39.2423276
d2553,9.117158,39.2423332
d2554,9.1034932,39.2423346
d2555,9.1184662,39.2423565
d2556,9.1075106,39.242396
d2557,9.1507986,39.2423986
d2558,9.1214929,39.2424046
d2559,9.1223549,39.2424126
d2560,9.1157785,39.2424494
d2561,9.1401279,39.2424653
d2562,9.1518893,39.2425023
d2563,9.1125245,39.2425185
d2564,9.1128615,39.2425436
d2565,9.1159413,39.2425452
d2566,9.1082654,39.2425713
d2567,9.0967213,39.242607
d2568,9.1315048,39.2426151
d2569,9.1165252,39.2426174
d2570,9.1212134,39.2426411
d2571,9.1345402,39.2426612
d2572,9.1219292,39.2426647
d2573,9.1174452,39.242683
d2574,9.1128383,39.2426855
d2575,9.0838239,39.242738
d2576,9.1220268,39.2427415
d2577,9.1195731,39.2427819
d2578,9.1131226,39.2428209
d2579,9.1319406,39.2429373
d2580,9.1440785,39.2429474
d2581,9.1199362,39.2429759
d2582,9.1523434,39.2429949
d2583,9.0965416,39.2430352
d2584,9.1151468,39.2430663
d2585,9.0901994,39.2430878
d2586,9.0837005,39.2430911
d2587,9.1068387,39.2431402
d2588,9.1053778,39.243176
d2589,9.1192348,39.243185
d2590,9.0890257,39.2431854
d2591,9.1319734,39.243221
d2592,9.1383438,39.2432435
d2593,9.1060125,39.2432593
d2594,9.1383756,39.24326
d2595,9.1142857,39.2433135
d2596,9.1381896,39.2433167
d2597,9.1458554,39.2433549
d2598,9.1382071,39.2433681
d2599,9.1540766,39.2433715
d2600,9.1383877,39.2433727
d2601,9.1327468,39.2433871
d2602,9.1383699,39.2433872
d2603,9.1076009,39.2433964
d2604,9.106354,39.2434028
d2605,9.1163483,39.2434299
d2606,9.1466632,39.2434312
d2607,9.1145234,39.2434317
d2608,9.1386314,39.2434329
d2609,9.1388514,39.2434797
d2610,9.1063675,39.2434968
d2611,9.1070129,39.2435074
d2612,9.1160223,39.2435101
d2613,9.1220687,39.2435114
d2614,9.1167964,39.243536
d2615,9.1547393,39.243543
d2616,9.1390084,39.243567
d2617,9.1322909,39.2435704
d2618,9.11734,39.2436196
d2619,9.1321431,39.2436298
d2620,9.1226586,39.243649
d2621,9.1519187,39.2436628
d2622,9.132689,39.2436873
d2623,9.1392438,39.2437028
d2624,9.1229707,39.2437061
d2625,9.1217955,39.2437201
d2626,9.1331514,39.243724
d2627,9.095917,39.2437343
d2628,9.1382681,39.2438188
d2629,9.1223819,39.2438224
d2630,9.1162977,39.2438389
d2631,9.1322859,39.2438439
d2632,9.1156258,39.2438495
d2633,9.1127069,39.2438525
d2634,9.1153702,39.2438876
d2635,9.0959165,39.2438971
d2636,9.1223965,39.2439026
d2637,9.1153449,39.2439225
d2638,9.1478182,39.2439512
d2639,9.1347802,39.2439538
d2640,9.0833704,39.2439539
d2641,9.1106747,39.2439568
d2642,9.0860217,39.2440066
d2643,9.1226626,39.244023
d2644,9.1012284,39.2440285
d2645,9.138242,39.2440399
d2646,9.1398118,39.2440992
d2647,9.133601,39.2441268
d2648,9.1048668,39.244132
d2649,9.1483152,39.2441354
d2650,9.1399058,39.2441578
d2651,9.1383756,39.2441704
d2652,9.139419,39.2441755
d2653,9.1105641,39.2441984
d2654,9.0958886,39.2442116
d2655,9.138673,39.2442188
d2656,9.1537951,39.2442652
d2657,9.1232845,39.2442715
d2658,9.1481224,39.2442986
d2659,9.116481,39.2443142
d2660,9.0958819,39.2443649
d2661,9.1157179,39.2444337
d2662,9.1416426,39.2444385
d2663,9.1159084,39.2444809
d2664,9.109557,39.2445266
d2665,9.1531507,39.2445615
d2666,9.1486015,39.2445663
d2667,9.1403448,39.2445737
d2668,9.1097186,39.244615
d2669,9.1349016,39.2446393
d2670,9.111727,39.2446496
d2671,9.1155155,39.2447101
d2672,9.1140835,39.2447726
d2673,9.1098272,39.2448021
d2674,9.1188219,39.2448657
d2675,9.1052782,39.2449588
d2676,9.1092486,39.2450355
d2677,9.1342548,39.2450757
d2678,9.1191948,39.245076
d2679,9.1405267,39.2450986
d2680,9.1191517,39.2451535
d2681,9.115345,39.2451738
d2682,9.1154011,39.245192
d2683,9.1331984,39.2452098
d2684,9.1159238,39.2452489
d2685,9.1409244,39.2453211
d2686,9.128718,39.2453307
d2687,9.1172731,39.2453791
d2688,9.1418805,39.2453887
d2689,9.0118094,39.2454238
d2690,9.1419378,39.2454303
d2691,9.1272441,39.2454523
d2692,9.1417473,39.2455025
d2693,9.1314082,39.2455613
d2694,9.1379442,39.2456256
d2695,9.1287972,39.2456416
d2696,9.1440475,39.245648
d2697,9.0115932,39.2456591
d2698,9.1151259,39.2457042
d2699,9.1343354,39.2457083
d2700,9.1424033,39.2457267
d2701,9.1422972,39.2457491
d2702,9.1205126,39.2457531
d2703,9.142543,39.2457597
d2704,9.1289473,39.2458228
d2705,9.1081542,39.2458269
d2706,9.1289981,39.2458734
d2707,9.142125,39.2459777
d2708,9.1091877,39.2461256
d2709,9.133682,39.2461583
d2710,9.1341326,39.2461722
d2711,9.1379784,39.2462787
d2712,9.1121003,39.2463162
d2713,9.1403118,39.246418
d2714,9.1148924,39.2464515
d2715,9.1404003,39.2464824
d2716,9.1142753,39.246497
d2717,9.1122504,39.2465168
