node_id,lat,lon,capability_nutrition,service_eating_out,service_fresh_food_access,service_ready_food_access
301802694,39.2158036,9.1194748,0.9997988459049493,0.999996322585062,0.9995026308847802,0.7955904513180261
301802695,39.2170894,9.1202233,0.9997728537785578,0.9999801459588331,0.999461915508145,0.792182638066136
301802698,39.21749,9.1204915,0.9996852368543534,0.9999161647937356,0.9993388449452801,0.7910600540816558
301802700,39.2185075,9.1234782,0.999743268778148,0.9997999019520587,0.9996583190172821,0.7929155464460731
301806532,39.2195613,9.1219286,0.9994075109139317,0.9999148007039643,0.9986465762288826,0.7849347114793683
301806579,39.2200908,9.1218079,0.9994144198262588,0.9999019495553376,0.9986831252326405,0.7873565013001107
265669562,39.2301165,9.0986985,0.9972358857470184,0.9991416518958219,0.994377236523813,0.7713094302681482
265669576,39.232134,9.0978177,0.9961947679107225,0.9977359338560148,0.9938830189927841,0.7761468832286238
265669580,39.2346255,9.097202,0.9963254567330095,0.9978581139477447,0.9940264709109067,0.7792747959504387
265669583,39.2371324,9.0969043,0.9967618087376297,0.9986531515816207,0.993924794471643,0.7815816120649942
265669585,39.2412221,9.0967511,0.9969782545710278,0.9971032066559307,0.9967908264436736,0.772321540149533
291582984,39.165266,9.0313096,0.5398446937663177,0.8997411562771962,0.0,0.0
291583004,39.1680752,9.0334175,0.5398446937663177,0.8997411562771962,0.0,0.0
291583314,39.1682594,9.0335399,0.5398446937663177,0.8997411562771962,0.0,0.0
291584377,39.1690289,9.0344928,0.5398446937663177,0.8997411562771962,0.0,0.0
291584386,39.1920551,9.058191,0.5398446937663177,0.8997411562771962,0.0,0.0
291584452,39.2153315,9.10046,0.9890533644043037,0.989871346419345,0.9878263913817416,0.7807935108415576
291584456,39.2140516,9.1048379,0.9975193035405276,0.9984158305107143,0.9961745130852476,0.7942949835185439
291584458,39.2137743,9.1072364,0.9988274084853301,0.9997028307451556,0.9975142750955918,0.7978447700472698
291584837,39.2208413,9.083562,0.5398446937663177,0.8997411562771962,0.0,0.0
291584842,39.2147692,9.0897919,0.5398446937663177,0.8997411562771962,0.0,0.0
291584854,39.2132147,9.1129139,0.9997889413091456,0.9999871508143894,0.9994916270512801,0.7998856305442547
291584856,39.2120209,9.115664,0.9976129234427857,0.9988738119941509,0.995721590615738,0.7955092644301752
291585117,39.1974438,9.1348979,0.9902873967524262,0.966987350745722,0.9902873967524262,0.6502063655204133
291585124,39.1985886,9.1438649,0.9953679280831805,0.9928259354849811,0.9953679280831805,0.6978280881264195
291585166,39.2060768,9.1247436,0.9880366440113915,0.9991341200568133,0.9713904299432586,0.7461572223987991
302742127,39.2233728,9.1181436,0.9974323383800784,0.9988813316285909,0.9952588485073096,0.7842428072268633
302742136,39.2277006,9.1164282,0.996473516916056,0.9991299505395896,0.9924888664807556,0.7744415664554807
302742137,39.2274518,9.1169271,0.9972730629966717,0.9992406584352918,0.9943216698387418,0.7734597690988779
302742138,39.2297808,9.1145608,0.9956059889259533,0.9993387531988019,0.9900068425166803,0.7764171255995804
302742139,39.2291392,9.1155184,0.9953540668199766,0.999097526499097,0.9897388773012962,0.7720483409364799
302742140,39.2284677,9.1165227,0.9972564641581525,0.9994035915402055,0.9940357730850731,0.7701154554658057
302742141,39.230849,9.1157522,0.9970253089096976,0.9992336211127872,0.9937128406050632,0.778525647113333
302742142,39.2302056,9.1167008,0.9966982133165291,0.9991807343619443,0.9929744317484062,0.7662391381337424
302742145,39.2280772,9.111633,0.991495067522769,0.9932117163360421,0.9889200943028591,0.7912439079710563
302742151,39.2247381,9.1194701,0.9989155260333502,0.9996227527073596,0.9978546860223361,0.7789399166450423
302742153,39.2231951,9.1196404,0.9976010271630884,0.9994101858142144,0.9948872891863996,0.776553220572811
302742154,39.2225209,9.1195222,0.9977871736655214,0.9996740084325924,0.994956921514915,0.778581629185414
