node_id,lat,lon,capability_restorativeness,service_sport_and_movement,service_scenic_views,service_quietness,service_cultural_activities,service_nature_contact
302964210,39.2071393,9.1380652,0.998963585998814,0.998963585998814,0.9972781516317375,0.94675078878023,0.8289665656637294,0.9972781516317375
302964214,39.2108723,9.1411789,0.9990723163442532,0.9990723163442532,0.9989877058168376,0.9327369518111492,0.8202444469904837,0.9989877058168376
302964218,39.2073828,9.1389245,0.9989359120662402,0.9989359120662402,0.9975492132468909,0.9421110700545315,0.8272985605984695,0.9975492132468909
302964220,39.2073854,9.1402069,0.9993204145543961,0.9993204145543961,0.997749712282675,0.937029800097971,0.8245186425340404,0.997749712282675
302964221,39.2077182,9.1410229,0.9996541093928718,0.9996541093928718,0.9976812440767798,0.9336176401913185,0.8238251842544394,0.9976812440767798
302964222,39.208233,9.1420342,0.9998588119723157,0.9998588119723157,0.9988307336334032,0.9286740528282347,0.8205202575949758,0.9988307336334032
302964223,39.2098288,9.1415484,0.9995271271157479,0.9995271271157479,0.9990473310670218,0.927955513704272,0.8179476685625191,0.9990473310670218
302964227,39.2069234,9.1410686,0.9997076970600538,0.9997076970600538,0.9977502506196433,0.9310073610431306,0.8235302542894621,0.9977502506196433
302964228,39.2069264,9.1416148,0.9997759566855766,0.9997759566855766,0.9985890301467036,0.9286221538730038,0.8235406906048932,0.9985890301467036
302964229,39.2069453,9.1431801,0.9998556039672151,0.9998556039672151,0.9986381536058301,0.923122431545198,0.8228203895703786,0.9986381536058301
302964236,39.2049955,9.1420873,0.9997999761225901,0.9997999761225901,0.99593469749112,0.9339635769928649,0.8210547413541276,0.99593469749112
302964237,39.2049977,9.1416268,0.9998632923227996,0.9998632923227996,0.996327594161446,0.9353969114189311,0.8223055078548676,0.996327594161446
302964244,39.2071882,9.1345305,0.9992541547519347,0.9992541547519347,0.996979109577795,0.9604411150374049,0.8310713061508758,0.996979109577795
302964245,39.2064479,9.1353206,0.9994539270836564,0.9994539270836564,0.9957343727647868,0.9574454707773015,0.830735658726719,0.9957343727647868
302964825,39.235864,9.1038766,0.9992017087458628,0.9992017087458628,0.9934686726205892,0.9960662342036325,0.8337890498622652,0.9934686726205892
302964826,39.2347226,9.1050852,0.9990039055767564,0.9990039055767564,0.9917314414257095,0.9960416555396753,0.8341647063825993,0.9917314414257095
302964830,39.2341335,9.1062599,0.9985486750255423,0.9985486750255423,0.9911849088085769,0.9959554461610501,0.833577782296246,0.9911849088085769
302965974,39.2361959,9.1026902,0.9993134819503826,0.9993134819503826,0.9937974050933869,0.9959986755435017,0.8333364007420412,0.9937974050933869
302965975,39.2355454,9.1033893,0.9988719746581366,0.9988719746581366,0.992954298674433,0.9957777891595841,0.8333924103335213,0.992954298674433
302965976,39.2344184,9.1045835,0.9992138984506713,0.9992138984506713,0.9921138562891394,0.9961604869676293,0.834491976609793,0.9921138562891394
302965979,39.2363532,9.101746,0.9991379776930401,0.9991379776930401,0.9931592817853861,0.9950116086537943,0.833136563289253,0.9931592817853861
302965980,39.2358604,9.1022116,0.9993554942031554,0.9993554942031554,0.9940581723261139,0.9959063922623131,0.8341083735017922,0.9940581723261139
302965981,39.2355054,9.1025235,0.9992306941596316,0.9992306941596316,0.9935887390007331,0.9955788894658575,0.8335426685663018,0.9935887390007331
302965982,39.2351893,9.102839,0.9991994460927901,0.9991994460927901,0.9932973386506199,0.995837326873356,0.8338341901349339,0.9932973386506199
302965983,39.2340548,9.1039292,0.9991743332565177,0.9991743332565177,0.9919407503430338,0.99617070516443,0.8346609259132173,0.9919407503430338
302965985,39.2329173,9.1045523,0.999021337098947,0.999021337098947,0.9915705577649782,0.996430965289275,0.8348967580940679,0.9915705577649782
302965986,39.232699,9.102969,0.9987905386787301,0.9987905386787301,0.9934532798086435,0.9971013311227273,0.8362088216074242,0.9934532798086435
302965989,39.2328901,9.1033068,0.9987516884578747,0.9987516884578747,0.9930644926658596,0.9967397146181071,0.8356957307605515,0.9930644926658596
302965999,39.2279313,9.1090184,0.9987519004713109,0.99652453824363,0.997599919167513,0.9987519004713109,0.8377326692796929,0.997599919167513
302966001,39.2296891,9.1077207,0.9985319285913642,0.9960037748541303,0.9961692626599791,0.9985319285913642,0.8377576240071424,0.9961692626599791
302966005,39.2328091,9.1028591,0.9987766979710284,0.9987766979710284,0.9935551975228326,0.9971297791901124,0.836248533241747,0.9935551975228326
302966006,39.2354447,9.1002842,0.9981875676853521,0.9981875676853521,0.9941399517166442,0.9945014230753929,0.8330978092716136,0.9941399517166442
302966007,39.2359532,9.0998539,0.9982775741578838,0.9982775741578838,0.994830973350897,0.994688721802845,0.8332419397908217,0.994830973350897
302966008,39.2367092,9.0992496,0.9984252141239385,0.9984252141239385,0.9946068207115406,0.9943208493590532,0.8331821046028255,0.9946068207115406
302964794,39.2385435,9.1055165,0.9992363972624049,0.9992363972624049,0.9955046356403361,0.9968967003764974,0.8351424082098834,0.9955046356403361
302964796,39.2388784,9.1064146,0.9989705779377733,0.9989705779377733,0.9956083392283672,0.9964058336739963,0.8346219294773626,0.9956083392283672
302964798,39.2390597,9.1075323,0.998003607055053,0.998003607055053,0.9964168874073269,0.996199204521225,0.8353481634885567,0.9964168874073269
302964799,39.2391883,9.1043244,0.9996159850661624,0.9996159850661624,0.995516861534518,0.9962428018909634,0.8343817482126635,0.995516861534518
302964800,39.2371145,9.1055716,0.9991777907240733,0.9991777907240733,0.9959148453269514,0.9973045102280476,0.8364222897818696,0.9959148453269514
302964805,39.2352416,9.1045352,0.9988712525554134,0.9988712525554134,0.9924499101006959,0.9959808971894427,0.8339838576607164,0.9924499101006959
302964806,39.2349364,9.1040102,0.9991443741948141,0.9991443741948141,0.9928416806209909,0.9961175945001135,0.8342387833610172,0.9928416806209909
302964807,39.234612,9.1033713,0.9989645159887786,0.9989645159887786,0.9925923811216631,0.9952353387040294,0.8326867931541725,0.9925923811216631
302964808,39.237161,9.1040205,0.9994854987590929,0.9994854987590929,0.9951279498695276,0.9967409080437231,0.8348947541715077,0.9951279498695276
302964810,39.2364286,9.1059407,0.9988413270192561,0.9988413270192561,0.9953116350815537,0.9970739112203622,0.8363609635487639,0.9953116350815537
302964811,39.2362118,9.1064519,0.9988306382882705,0.9988306382882705,0.9952029239231182,0.9970098075054302,0.836970142558862,0.9952029239231182
302964812,39.2358707,9.1072561,0.9988276903870945,0.9988276903870945,0.9947412772134074,0.9966072149471374,0.8376244501972252,0.9947412772134074
302964813,39.2360947,9.1057046,0.9985837219533696,0.9985837219533696,0.994249852398152,0.9962980675439851,0.8350047206949256,0.994249852398152
302964814,39.2358783,9.1062147,0.9986707655524443,0.9986707655524443,0.9946830718511275,0.9966112967353403,0.8366582757235627,0.9946830718511275
302964815,39.2355367,9.10702,0.9987111628809817,0.9987111628809817,0.9941601531818097,0.9961326545813307,0.8373263760330176,0.9941601531818097
302964819,39.237084,9.1033721,0.9992469829867212,0.9992469829867212,0.9941199173178794,0.9959772832819656,0.833621500711153,0.9941199173178794
302964820,39.236881,9.1036847,0.9994100463121741,0.9994100463121741,0.9946755822653379,0.996422408666718,0.8343290088344916,0.9946755822653379
302964821,39.2363627,9.1044441,0.9990420694085187,0.9990420694085187,0.993571137124169,0.9958602218696961,0.833591959628446,0.993571137124169
302964823,39.2369197,9.1025611,0.9994545793764863,0.9994545793764863,0.9943404685869176,0.996116879808915,0.8343613160360198,0.9943404685869176
302964824,39.2364817,9.1031012,0.9994755337198632,0.9994755337198632,0.9942210851317708,0.9963198388368752,0.8338763133644873,0.9942210851317708
302964248,39.2053071,9.1371616,0.9997502039772247,0.9997502039772247,0.9953194721396535,0.9487195434350543,0.8310749101621835,0.9953194721396535
302964249,39.2069611,9.1361447,0.9986013829844854,0.9986013829844854,0.9952350446375456,0.9540498886206417,0.8286329420289656,0.9952350446375456
302964250,39.2077783,9.137399,0.9983517137672663,0.9983517137672663,0.9970520086415287,0.9501375412517804,0.8290172046549006,0.9970520086415287
302964251,39.2076984,9.1353693,0.9986858552075757,0.9986858552075757,0.9964995544445084,0.9574502013958822,0.8287008508072524,0.9964995544445084
302964252,39.2058817,9.1365934,0.9972139631000173,0.9972139631000173,0.9927419033841427,0.9478586850543766,0.8255990425831885,0.9927419033841427
302964253,39.2091983,9.1355079,0.9982083469543964,0.9971929437865559,0.9982083469543964,0.9556215503695007,0.8275463107067489,0.9982083469543964
302964254,39.2055705,9.1298254,0.9958848422760889,0.9958848422760889,0.9896173825032472,0.9646064735826043,0.8274823933077252,0.9896173825032472
302964255,39.2055167,9.130351,0.9960141933524994,0.9960141933524994,0.9893515194711062,0.9630225409090156,0.8261654963241479,0.9893515194711062
302964256,39.2056938,9.1306378,0.9951951997803491,0.9951951997803491,0.9890968598973822,0.9621480831546362,0.8252396489080877,0.9890968598973822
302964257,39.2060548,9.1314676,0.9994126945614994,0.9994126945614994,0.9950684945298212,0.9616553533625708,0.8302851238213997,0.9950684945298212
302964259,39.2066736,9.1316739,0.9991328524368539,0.9991328524368539,0.9958928194878508,0.9633112085540325,0.8311455987328867,0.9958928194878508
302964260,39.2073728,9.1317917,0.9993017566723493,0.9993017566723493,0.9964682862074096,0.9660511484889567,0.8319648622048065,0.9964682862074096
302964261,39.2084479,9.1317664,0.9984981607811155,0.9984981607811155,0.9974185678510333,0.9639579897611639,0.8305835357121157,0.9974185678510333
302964262,39.2103216,9.1317089,0.9967384939384613,0.9962150731292709,0.9967384939384613,0.9598925329845228,0.8252990328425325,0.9967384939384613
302964263,39.2103272,9.1308421,0.996010510059198,0.995466498793226,0.996010510059198,0.9570773752555131,0.8224952311116802,0.996010510059198
302964265,39.2084602,9.1321703,0.9983499774799346,0.9983499774799346,0.9976234450801336,0.9633086572859464,0.8303262209282875,0.9976234450801336
302964267,39.2096591,9.1308757,0.996920485615118,0.996920485615118,0.9950581783592515,0.9573100381723667,0.8245166029522975,0.9950581783592515
302964268,39.2073051,9.1325858,0.9995832382552522,0.9995832382552522,0.9966456852546485,0.9645776867151519,0.8321528636986623,0.9966456852546485
302964269,39.2065678,9.1330498,0.999802826226695,0.999802826226695,0.9959878407919017,0.9619626640135175,0.8314597153653208,0.9959878407919017
302964270,39.2063927,9.1346318,0.9995395035343281,0.9995395035343281,0.99499680389921,0.9576924768543447,0.8303796018690418,0.99499680389921
302964126,39.2117971,9.1425709,0.9965464851597042,0.9797311837848375,0.9965464851597042,0.9064694080290134,0.7934168546545425,0.9965464851597042
302964128,39.2209362,9.1365699,0.9984900358792651,0.994006429881229,0.9984900358792651,0.9508337177541829,0.8085451072825472,0.9984900358792651
302964135,39.2190785,9.1399602,0.9988597547130542,0.9853576316239916,0.9988597547130542,0.9362818886383417,0.7980602684110798,0.9988597547130542
302964139,39.2177994,9.1406757,0.9979650569505916,0.9855652874831253,0.9979650569505916,0.9302995629562211,0.8025987696174973,0.9979650569505916
302964144,39.2146281,9.1425403,0.9990253807701427,0.9909116271263572,0.9990253807701427,0.9219195446293704,0.8116175452046277,0.9990253807701427
302964145,39.2143985,9.1425559,0.9990960869640295,0.9917631017020031,0.9990960869640295,0.9225070550060799,0.812069783986929,0.9990960869640295
302964146,39.2140675,9.1425931,0.9991612254941891,0.9927315837220719,0.9991612254941891,0.9234479488491387,0.8123736097472078,0.9991612254941891
302964147,39.2138337,9.1426114,0.9992579514820692,0.9934933656682141,0.9992579514820692,0.9240187689329874,0.8127273924959632,0.9992579514820692
302964149,39.211988,9.1421846,0.9975346882544123,0.9975346882544123,0.9940202741694761,0.9298296296391211,0.8174342785856141,0.9940202741694761
302964151,39.2117167,9.141839,0.9980815929671215,0.9980815929671215,0.9976581585256129,0.9307616265242811,0.8182670577969869,0.9976581585256129
302964152,39.2112952,9.14104,0.9991894860103905,0.9988073383301556,0.9991894860103905,0.9344641262658498,0.8204949288942868,0.9991894860103905
302964154,39.2099944,9.1379619,0.9986113836158639,0.9974528360609978,0.9986113836158639,0.9467989104262291,0.8251969474296023,0.9986113836158639
302964155,39.2092969,9.1358203,0.99817765822661,0.9972164532764425,0.99817765822661,0.9551136909632998,0.8277816983002085,0.99817765822661
302964157,39.2091327,9.1343607,0.9979172324048998,0.9972513809951447,0.9979172324048998,0.958869542635479,0.8272230576156071,0.9979172324048998
302964160,39.2097111,9.1322999,0.9982554458984068,0.9969103813271849,0.9982554458984068,0.9646618326387859,0.8288803680754212,0.9982554458984068
302964172,39.214127,9.1433513,0.9985697334326527,0.9909383293924053,0.9985697334326527,0.9204446045633382,0.8087596559303143,0.9985697334326527
302964180,39.2114058,9.1419236,0.9982549891475416,0.9977830189542445,0.9982549891475416,0.9287562968346135,0.8171592561842304,0.9982549891475416
302964184,39.2117121,9.1421638,0.9977663863342717,0.9977663863342717,0.99368378247949,0.9300583378696038,0.8176790307185712,0.99368378247949
302964191,39.2096126,9.1383699,0.998124667792133,0.997156804661213,0.998124667792133,0.946476004434067,0.8255769081728416,0.998124667792133
302964192,39.2090575,9.1389492,0.9980797700524183,0.9976332773960573,0.9980797700524183,0.9351999271281152,0.8232967185481539,0.9980797700524183
304697342,39.2483315,9.1290056,0.9957860585900487,0.9942646277117199,0.9957860585900487,0.9887354237064035,0.830993649037213,0.9957860585900487
304697343,39.2486184,9.1293013,0.9959472364252328,0.9947426006657129,0.9959472364252328,0.9879338654096181,0.8308743353623047,0.9959472364252328
304697344,39.2490549,9.1297273,0.9964769041281264,0.9957122481383793,0.9964769041281264,0.9886801205814172,0.8315933196386255,0.9964769041281264
304697345,39.2494809,9.1301573,0.9963923898948988,0.995490156553858,0.9963923898948988,0.9860032674341799,0.8309235159616303,0.9963923898948988
304697346,39.2516933,9.1317855,0.9948738674325516,0.9928112559981529,0.9948738674325516,0.980375391606785,0.8281677727942862,0.9948738674325516
304697348,39.2523643,9.1320715,0.9942276370412091,0.991480299990623,0.9942276370412091,0.9776459371978083,0.8269432827531767,0.9942276370412091
304697349,39.2527737,9.1322024,0.9937715140827957,0.9916618873112866,0.9937715140827957,0.9766054974005771,0.8262986617043008,0.9937715140827957
304697350,39.2532807,9.1323494,0.9927900812951678,0.990358312010371,0.9927900812951678,0.974496398925987,0.8250157710811592,0.9927900812951678
304697351,39.2533324,9.132366,0.9926739977999025,0.9902997193233827,0.9926739977999025,0.9742754096947355,0.8247130703945789,0.9926739977999025
304697352,39.253674,9.1324694,0.988956781638636,0.988956781638636,0.9842027044206648,0.9726181639981091,0.823585529371887,0.9842027044206648
304697361,39.252824,9.1297366,0.9941325056637553,0.9941325056637553,0.9876160822148612,0.9663892129591595,0.8185849532874393,0.9876160822148612
304697362,39.253242,9.1301866,0.9919726131609803,0.9919726131609803,0.9866544981217792,0.9631452546290812,0.8167898323170611,0.9866544981217792
304697363,39.2536709,9.1306112,0.9925481102995507,0.9925481102995507,0.9884490168486775,0.9655872529237502,0.8189167124146005,0.9884490168486775
304697365,39.2540875,9.1310356,0.9906750267120159,0.9906750267120159,0.9807534747306684,0.9667256917589689,0.8196942469709351,0.9807534747306684
304697367,39.254485,9.1314524,0.9897324754037374,0.9897324754037374,0.9752826074300656,0.9589182302014466,0.8140238359340691,0.9752826074300656
304697368,39.2542895,9.1315881,0.9849101906759994,0.9849101906759994,0.9806152989798272,0.9678568874416601,0.8200590242620422,0.9806152989798272
304697369,39.2544752,9.1303539,0.9923448841703746,0.9923448841703746,0.9786186390343217,0.9634102645905902,0.8172185975565766,0.9786186390343217
304697370,39.2540925,9.1298787,0.9930493750692783,0.9930493750692783,0.9859837832243677,0.9639431492519789,0.8166824766474373,0.9859837832243677
304697371,39.2533604,9.1311805,0.9916343227459165,0.9916343227459165,0.9905887986390816,0.9698946243185143,0.8217385930984221,0.9905887986390816
304697373,39.2521756,9.1332772,0.9933976256069488,0.9906777311650844,0.9933976256069488,0.9745593006049282,0.8246407181463073,0.9933976256069488
302966009,39.2344771,9.0987597,0.9977685069397223,0.9977685069397223,0.9955327617084727,0.9945622417310541,0.8333806357702221,0.9955327617084727
302966010,39.2350079,9.0995799,0.9985763915612479,0.9985763915612479,0.9946323633981476,0.9955698913908981,0.8343536541802367,0.9946323633981476
302966011,39.2357605,9.100939,0.9987684726343968,0.9987684726343968,0.9940304522996776,0.9953443377653954,0.8337830072145537,0.9940304522996776
302966013,39.235275,9.1013773,0.9987423253157902,0.9987423253157902,0.9937572176254077,0.9955787999161407,0.8339629585623514,0.9937572176254077
302966014,39.2350899,9.1015508,0.9987864032346501,0.9987864032346501,0.9928306716514679,0.9954183233731728,0.8333463863858814,0.9928306716514679
302966015,39.2346646,9.10193,0.998612075867459,0.998612075867459,0.9925893019800129,0.9955650246639834,0.8334519992411443,0.9925893019800129
302966016,39.2339483,9.1006856,0.9982815937551273,0.9982815937551273,0.9953301482068768,0.9962625800613077,0.8352709464675852,0.9953301482068768
302966017,39.2343931,9.1014664,0.9990188098931431,0.9990188098931431,0.9949900614818751,0.9971666155449996,0.8362722237689486,0.9949900614818751
302966018,39.2375336,9.1042568,0.9995583395647832,0.9995583395647832,0.9956605629175168,0.99707370681839,0.8354837186896892,0.9956605629175168
302966019,39.2349419,9.1008919,0.9977003839912226,0.9977003839912226,0.9937162837290725,0.9943829379701985,0.8327479037612274,0.9937162837290725
302966021,39.2336402,9.1009927,0.9984644865377196,0.9984644865377196,0.9955567433016427,0.9965293720036712,0.8355954221110612,0.9955567433016427
302966022,39.2345269,9.1000662,0.9987352654554438,0.9987352654554438,0.994921408486405,0.9960388129224861,0.8350144175503247,0.994921408486405
302966023,39.2355244,9.0990156,0.9980925758843924,0.9980925758843924,0.9953761980003438,0.9946639579857445,0.8333843035032461,0.9953761980003438
302966025,39.2357639,9.0995264,0.9981245392801534,0.9981245392801534,0.9950621141719095,0.9945969571074272,0.833256203954239,0.9950621141719095
302966026,39.2349974,9.0979759,0.9969822278666828,0.9969822278666828,0.9956373268934144,0.9932151305418175,0.8319907236432634,0.9956373268934144
302966027,39.2341618,9.0990826,0.997968456650161,0.997968456650161,0.9954206154806702,0.9949181429109514,0.8338631102088627,0.9954206154806702
302966029,39.2265155,9.100324,0.9917717820357596,0.9917717820357596,0.9912662101920662,0.9870067853816542,0.8303819852791452,0.9912662101920662
302966030,39.2239723,9.1037242,0.9954605504942787,0.9954605504942787,0.994262040106572,0.9924025091846542,0.8328411112366327,0.994262040106572
302966031,39.2231178,9.1048597,0.9954573955654514,0.9954573955654514,0.9939254766422878,0.9922159477741642,0.8329516174089071,0.9939254766422878
302966033,39.2250448,9.1036232,0.9943389824949316,0.9943389824949316,0.9939204592313232,0.9918799965095223,0.832148333713393,0.9939204592313232
302966093,39.2295762,9.1105557,0.9991902602024924,0.9986978783320288,0.9977629075889569,0.9991902602024924,0.8387476329570327,0.9977629075889569
302966094,39.2307353,9.1094244,0.9985782481067674,0.9974698341624765,0.996376177110469,0.9985782481067674,0.8379751694841782,0.996376177110469
302966095,39.2311169,9.1090946,0.9981003209281233,0.9966358781111849,0.9956537849085962,0.9981003209281233,0.8374198622135159,0.9956537849085962
302966096,39.2302993,9.10863,0.9983336422915767,0.995867637999711,0.9956721140021039,0.9983336422915767,0.8376331545110647,0.9956721140021039
302966097,39.2304615,9.1089634,0.9983838445932169,0.9964093447802602,0.9958107387151492,0.9983838445932169,0.837803462011244,0.9958107387151492
302966098,39.2292307,9.108981,0.9985132668995674,0.9961707174798088,0.9965378304089564,0.9985132668995674,0.8375353190600263,0.9965378304089564
302966109,39.2219151,9.1135887,0.9989037874301331,0.9892891239040351,0.9989037874301331,0.9972585175330952,0.8390077023224767,0.9989037874301331
303202277,39.2413271,9.0875291,0.9985518342946065,0.9839736352128966,0.9985518342946065,0.917529571243706,0.7552808941539878,0.9985518342946065
303202283,39.2433902,9.0899771,0.997894965698701,0.9902651641169489,0.997894965698701,0.9479405358367434,0.7845857072614016,0.997894965698701
304576392,39.2425528,9.1129263,0.9967079694546914,0.9936081504708217,0.9967079694546914,0.9937916143795489,0.8344625294737916,0.9967079694546914
304576393,39.2425436,9.1128615,0.9967316486855055,0.9936975342367191,0.9967316486855055,0.993848422410555,0.8344930358340037,0.9967316486855055
304576399,39.2425185,9.1125245,0.9965983484574309,0.9938900149516361,0.9965983484574309,0.9938445211422944,0.8345368972044904,0.9965983484574309
304576401,39.2428209,9.1131226,0.9968486626420043,0.9930247559890596,0.9968486626420043,0.9932961229332326,0.8339071694411538,0.9968486626420043
304576403,39.241911,9.1097068,0.9972705334680159,0.9972705334680159,0.9971730370125752,0.9952330708529664,0.8358833393728455,0.9971730370125752
304576404,39.2420471,9.1097557,0.9971077041509405,0.9971077041509405,0.9970987938242664,0.9948897349399818,0.8356897795200539,0.9970987938242664
304576406,39.2422217,9.1107294,0.9965056398478569,0.9959711766596474,0.9965056398478569,0.9936370303905527,0.8350237039449037,0.9965056398478569
304576459,39.2432414,9.1103237,0.993921221476849,0.9925905759573878,0.993921221476849,0.9903715431466349,0.8335435262384815,0.993921221476849
304576473,39.2407696,9.1111997,0.9977752566741089,0.9963054032187092,0.9977752566741089,0.9972490076186833,0.8368238411491958,0.9977752566741089
304576490,39.2420214,9.1115662,0.9966405494673527,0.9956340246999774,0.9966405494673527,0.9950243434486417,0.8355018853902818,0.9966405494673527
304576502,39.2406196,9.1071332,0.9991798758245422,0.9991798758245422,0.9967028022843745,0.9953675943855055,0.8360466947861447,0.9967028022843745
302966034,39.2256921,9.1035032,0.9933813848980728,0.9933813848980728,0.9931316778410425,0.9910040525681525,0.8312830035009164,0.9931316778410425
302966035,39.2260722,9.1032888,0.993591108484249,0.9927906995885118,0.993591108484249,0.9917857578629116,0.8316225241327966,0.993591108484249
302966037,39.227634,9.1018013,0.9918269556863817,0.9885640781871352,0.9918269556863817,0.990202253509553,0.8301631306620081,0.9918269556863817
302966038,39.2257816,9.1037193,0.9935725358761307,0.9931451869272084,0.9935725358761307,0.9917235497208204,0.8316122459079361,0.9935725358761307
302966039,39.2254043,9.1042716,0.9941869320894529,0.9941869320894529,0.9937587635524134,0.9921458291439631,0.8321737679380177,0.9937587635524134
302966040,39.2248091,9.1051704,0.9949406971613887,0.9949406971613887,0.9934271500393506,0.9923962786362905,0.8326351946130789,0.9934271500393506
302966045,39.2250547,9.1055797,0.9953126367062591,0.9953126367062591,0.9934680191239463,0.9926793381147593,0.8327266855509742,0.9934680191239463
302966059,39.2247165,9.1078834,0.9974940108764133,0.9974940108764133,0.9967221781783214,0.9954391211221825,0.833104075200149,0.9967221781783214
302966061,39.2244028,9.1084025,0.997697144218271,0.997697144218271,0.9970758471119764,0.9962108550298188,0.8342125565534665,0.9970758471119764
302966064,39.2247274,9.1092607,0.9977520899795237,0.9977520899795237,0.9972090371124411,0.9968116169370037,0.8350054969936271,0.9972090371124411
302966065,39.2252122,9.1099633,0.9976452122311511,0.9976452122311511,0.997504602954632,0.9975571100189347,0.8358292788847057,0.997504602954632
302966066,39.2254414,9.1103607,0.9979010525925185,0.9977482053801513,0.9978438575545159,0.9979010525925185,0.8361677784108263,0.9978438575545159
302966067,39.2263853,9.1082652,0.9973931752899492,0.9960624867038225,0.9961155760500908,0.9973931752899492,0.836090765538561,0.9961155760500908
302966070,39.2240514,9.103846,0.9954013963752425,0.9954013963752425,0.9942752805422641,0.9924775126214306,0.8328766987167698,0.9942752805422641
302966071,39.2220729,9.1096082,0.9985765274472054,0.9968143451348342,0.9985765274472054,0.9965262346883121,0.8359471693836322,0.9985765274472054
302966074,39.223389,9.1088611,0.998472586229094,0.9976539944497035,0.998472586229094,0.9969420980159086,0.8361127373018568,0.998472586229094
302966076,39.2244101,9.1079944,0.9976709014962227,0.9976709014962227,0.9971173015587973,0.9959462944579633,0.8338720548238543,0.9971173015587973
302966089,39.2300271,9.1094397,0.9986880660860094,0.9970295476315051,0.9968886716516783,0.9986880660860094,0.8379094840189703,0.9968886716516783
302966091,39.2302609,9.1098774,0.998929951477726,0.9978976544545982,0.9971323116839964,0.998929951477726,0.8383383330273847,0.9971323116839964
302966092,39.2291577,9.1109928,0.9993640491115425,0.9989901987088959,0.9982639795792978,0.9993640491115425,0.8389163330466887,0.9982639795792978
302964741,39.2381941,9.1084697,0.9974384228702875,0.9974384228702875,0.9955440527355491,0.9965341656486585,0.8364591896731679,0.9955440527355491
302964743,39.2379289,9.1091027,0.9978668421971403,0.9978668421971403,0.9960808941052731,0.9968921663256132,0.8368571448121964,0.9960808941052731
302964744,39.237522,9.1095441,0.9984211006597489,0.9984211006597489,0.9964783668866302,0.9971916532660924,0.8374271300942606,0.9964783668866302
302964745,39.2369716,9.1100491,0.9990484069146996,0.9990484069146996,0.9967168783589023,0.9973201263161366,0.8379149560264908,0.9967168783589023
302964746,39.2378116,9.1068949,0.9983032276417555,0.9983032276417555,0.995377944504501,0.9967940701777277,0.8360044717277834,0.995377944504501
302964748,39.2375424,9.1073861,0.9984381627912842,0.9984381627912842,0.9952381701501561,0.9968355858991862,0.8366264707378576,0.9952381701501561
302964753,39.2372664,9.1082615,0.9978799791163749,0.9978799791163749,0.994087064242199,0.9959562022357631,0.8361081019995708,0.994087064242199
302964757,39.2370857,9.1088422,0.9988022311748376,0.9988022311748376,0.9943411604870469,0.9959225566411347,0.83701004104826,0.9943411604870469
302964759,39.2366205,9.1096744,0.9985369197199531,0.9985369197199531,0.9958513129050983,0.996636090568789,0.8372271272120747,0.9958513129050983
302964761,39.2376466,9.105985,0.9983901138582582,0.9983901138582582,0.9951272661999337,0.996610756000955,0.8359208373675322,0.9951272661999337
302964764,39.2371162,9.1070856,0.9988637077658313,0.9988637077658313,0.9952886310634662,0.9970508939132416,0.8371204169393657,0.9952886310634662
302964766,39.2366653,9.1083672,0.9991910531457137,0.9991910531457137,0.9949420751880139,0.9965728117766463,0.837621684498501,0.9949420751880139
302964768,39.2362219,9.109399,0.998469090620936,0.998469090620936,0.995127232235392,0.995945232868012,0.8368017719939216,0.995127232235392
302964773,39.2375804,9.1085883,0.9972812156369911,0.9972812156369911,0.9934629600646664,0.9954224602458525,0.835587442876762,0.9934629600646664
302964776,39.2378266,9.1077494,0.9979889300252206,0.9979889300252206,0.9946135681571366,0.9963651973930232,0.8361828061814823,0.9946135681571366
302964778,39.2373865,9.1090827,0.9964797782041857,0.9964797782041857,0.9921595758519952,0.9943013876103078,0.8346232224700297,0.9921595758519952
302964782,39.238366,9.1088066,0.9976522433887698,0.9976522433887698,0.9964012634841023,0.9967562975807219,0.8361635313158663,0.9964012634841023
302964784,39.2392053,9.1105098,0.9975358860187726,0.9970514334473244,0.9973228455995689,0.9975358860187726,0.8363533116269595,0.9973228455995689
302964786,39.2396346,9.1113939,0.9981966351532852,0.9972675291844864,0.9981966351532852,0.9981054643683396,0.8369539522554384,0.9981966351532852
302964788,39.239195,9.108089,0.9979988454605302,0.9979988454605302,0.9968828405119057,0.9968261087842208,0.8359759069615227,0.9968828405119057
304578833,39.250485,9.1005172,0.9972892343841768,0.9962355726722238,0.9972892343841768,0.9630903341725365,0.8137899105905146,0.9972892343841768
304578840,39.249966,9.1030456,0.9985630829660264,0.9921306161831368,0.9985630829660264,0.9695966641590124,0.8181234368249339,0.9985630829660264
304579940,39.2523462,9.0992659,0.9973142452443001,0.9973142452443001,0.9964696965013308,0.9529799441634851,0.8058001375746648,0.9964696965013308
304579967,39.2497042,9.1145416,0.9970558739386884,0.9933156185055017,0.9970558739386884,0.9775392198939108,0.8006836568787128,0.9970558739386884
304579989,39.2522695,9.1001704,0.9972238459116147,0.9972238459116147,0.9966467388555931,0.9553493242236082,0.8077568726748544,0.9966467388555931
304579993,39.2524606,9.0992705,0.9973243995295855,0.9973243995295855,0.9964239849905204,0.9523863977217883,0.8052139761626393,0.9964239849905204
304579996,39.2532255,9.0967681,0.9968371636898793,0.9968371636898793,0.9967705765076884,0.9435891237520284,0.7964668400674659,0.9967705765076884
