node_id,lat,lon,capability_to_eat,dining_out_service,on_the_go_service
11795423199,39.1968674,9.1579176,0.9884364278309195,0.9888355216507048,0.9878377871012415
11795423200,39.1968538,9.1580143,0.9884185635609337,0.988818392986454,0.9878188194226531
11802276825,39.2390359,9.127978,0.975115782092375,0.971875352291439,0.9799764267937792
11802276835,39.2390067,9.1276518,0.972434837017083,0.9686771552341454,0.9780713596914894
11802276836,39.2391372,9.1277298,0.9732333015394599,0.9696574984768253,0.9785970061334117
11802276854,39.2369119,9.1281031,0.9751765843409524,0.9717388741136617,0.9803331496818886
11803456658,39.1972879,9.1506479,0.9797761152642911,0.9804491903956796,0.9787665025672084
11803456666,39.1982902,9.1496099,0.9812115951998598,0.9819121662801492,0.9801607385794255
11803456667,39.1980504,9.1498872,0.980979145065515,0.981689219351125,0.9799140336371001
11803457973,39.1975786,9.1504043,0.9801346604182023,0.9808792765300713,0.9790177362503987
11803457977,39.1976712,9.1510304,0.9810716631733432,0.981803668102142,0.979973655780145
11803457983,39.1980848,9.151434,0.9822935812338262,0.9827891427460107,0.9815502389655494
11803457992,39.1954406,9.1530586,0.9830300165524758,0.9836424988800712,0.9821112930610828
11803457999,39.1957033,9.1526145,0.982048051578227,0.982699373360016,0.9810710689055435
11803458001,39.2012878,9.1386351,0.9719577790873923,0.9722107353470453,0.9715783446979129
11803458003,39.201307,9.1377234,0.9732132891368677,0.9731976831998048,0.973236698042462
11803458009,39.2013408,9.1386309,0.9719383158281382,0.9721911773919121,0.9715590234824774
11803458012,39.2024183,9.1349236,0.9651213984636895,0.962019723969826,0.9697739102044847
11803458016,39.2016818,9.1349057,0.967735213981588,0.9647159018354635,0.9722641822007747
11803458028,39.2032326,9.1363571,0.9618282869826723,0.9591154429151163,0.9658975530840063
11803458030,39.2018455,9.1307943,0.9723893328050286,0.9690279368954702,0.9774314266693662
11803458039,39.202423,9.1284299,0.9707783717898972,0.9666393895511751,0.9769868451479804
11803458041,39.2024475,9.128479,0.9707159050354324,0.9665681847025238,0.9769374855347951
11803458042,39.2093359,9.123029,0.9315943054667062,0.9168226375104375,0.9537518074011093
11803458052,39.2162226,9.1506555,0.9965306562906483,0.9966071223417664,0.996415957213971
