from_lat,from_lon,to_lat,to_lon,google_maps_transit_url,travel_time,wait_time,impedance,is_missing
39.190765,9.142068,39.237765,9.099306,https://www.google.com/maps/dir/?api=1&origin=39.190765%2C9.142068&destination=39.237765%2C9.099306&travelmode=transit&departure_time=1760529600,53.0,5.500000000000001,58.5,0
39.249547,9.14018,39.192502,9.138957,https://www.google.com/maps/dir/?api=1&origin=39.249547%2C9.14018&destination=39.192502%2C9.138957&travelmode=transit&departure_time=1760529600,57.0,1.305726717744496,58.3057267177445,0
39.247287,9.131577,39.246996,9.13208,https://www.google.com/maps/dir/?api=1&origin=39.247287%2C9.131577&destination=39.246996%2C9.13208&travelmode=transit&departure_time=1760529600,0.0,2.217371563282085,2.217371563282085,0
39.216823,9.180589,39.223212,9.117704,https://www.google.com/maps/dir/?api=1&origin=39.216823%2C9.180589&destination=39.223212%2C9.117704&travelmode=transit&departure_time=1760529600,52.0,5.029573259762944,57.02957325976294,0
39.18968,9.14099,39.223909,9.120156,https://www.google.com/maps/dir/?api=1&origin=39.18968%2C9.14099&destination=39.223909%2C9.120156&travelmode=transit&departure_time=1760529600,38.0,5.500000000000001,43.5,0
39.258465,9.121163,39.226621,9.135306,https://www.google.com/maps/dir/?api=1&origin=39.258465%2C9.121163&destination=39.226621%2C9.135306&travelmode=transit&departure_time=1760529600,50.0,4.990935661838957,54.99093566183896,0
39.197792,9.143756,39.198164,9.149368,https://www.google.com/maps/dir/?api=1&origin=39.197792%2C9.143756&destination=39.198164%2C9.149368&travelmode=transit&departure_time=1760529600,10.0,4.803695717374519,14.80369571737452,0
39.2218,9.102432,39.214288,9.114655,https://www.google.com/maps/dir/?api=1&origin=39.2218%2C9.102432&destination=39.214288%2C9.114655&travelmode=transit&departure_time=1760529600,17.0,4.292552286411692,21.29255228641169,0
39.193272,9.139817,39.24925,9.131843,https://www.google.com/maps/dir/?api=1&origin=39.193272%2C9.139817&destination=39.24925%2C9.131843&travelmode=transit&departure_time=1760529600,48.0,5.500000000000001,53.5,0
39.203198,9.135203,39.232413,9.13039,https://www.google.com/maps/dir/?api=1&origin=39.203198%2C9.135203&destination=39.232413%2C9.13039&travelmode=transit&departure_time=1760529600,37.0,4.256343193132666,41.256343193132665,0
39.204628,9.145799,39.194274,9.157852,https://www.google.com/maps/dir/?api=1&origin=39.204628%2C9.145799&destination=39.194274%2C9.157852&travelmode=transit&departure_time=1760529600,27.0,3.8817024479503877,30.88170244795039,0
39.232099,9.123173,39.223442,9.117632,https://www.google.com/maps/dir/?api=1&origin=39.232099%2C9.123173&destination=39.223442%2C9.117632&travelmode=transit&departure_time=1760529600,20.0,3.1597633417959354,23.159763341795937,0
39.214689,9.113248,39.219007,9.129066,https://www.google.com/maps/dir/?api=1&origin=39.214689%2C9.113248&destination=39.219007%2C9.129066&travelmode=transit&departure_time=1760529600,23.0,0.9732515409204673,23.97325154092047,0
39.214679,9.176696,39.207298,9.166161,https://www.google.com/maps/dir/?api=1&origin=39.214679%2C9.176696&destination=39.207298%2C9.166161&travelmode=transit&departure_time=1760529600,18.0,4.787532213786637,22.787532213786637,0
39.246541,9.128737,39.225436,9.120887,https://www.google.com/maps/dir/?api=1&origin=39.246541%2C9.128737&destination=39.225436%2C9.120887&travelmode=transit&departure_time=1760529600,20.0,2.422461304878339,22.42246130487834,0
39.25543,9.122888,39.196495,9.147084,https://www.google.com/maps/dir/?api=1&origin=39.25543%2C9.122888&destination=39.196495%2C9.147084&travelmode=transit&departure_time=1760529600,66.0,4.134966064387911,70.13496606438791,0
39.240322,9.108203,39.205255,9.146313,https://www.google.com/maps/dir/?api=1&origin=39.240322%2C9.108203&destination=39.205255%2C9.146313&travelmode=transit&departure_time=1760529600,53.0,6.371731359810124,59.37173135981013,0
39.188128,9.151472,39.237556,9.142028,https://www.google.com/maps/dir/?api=1&origin=39.188128%2C9.151472&destination=39.237556%2C9.142028&travelmode=transit&departure_time=1760529600,56.0,5.214582384700794,61.21458238470079,0
39.249482,9.118194,39.241832,9.137048,https://www.google.com/maps/dir/?api=1&origin=39.249482%2C9.118194&destination=39.241832%2C9.137048&travelmode=transit&departure_time=1760529600,35.0,8.870099988196161,43.87009998819616,0
39.202897,9.126423,39.222703,9.119275,https://www.google.com/maps/dir/?api=1&origin=39.202897%2C9.126423&destination=39.222703%2C9.119275&travelmode=transit&departure_time=1760529600,37.0,6.194321314695842,43.19432131469584,0
39.257665,9.118429,39.236741,9.099959,https://www.google.com/maps/dir/?api=1&origin=39.257665%2C9.118429&destination=39.236741%2C9.099959&travelmode=transit&departure_time=1760529600,40.0,5.613465549250303,45.6134655492503,0
39.241436,9.106279,39.193924,9.135105,https://www.google.com/maps/dir/?api=1&origin=39.241436%2C9.106279&destination=39.193924%2C9.135105&travelmode=transit&departure_time=1760529600,62.0,7.365680373312973,69.36568037331297,0
39.243433,9.138631,39.219766,9.120849,https://www.google.com/maps/dir/?api=1&origin=39.243433%2C9.138631&destination=39.219766%2C9.120849&travelmode=transit&departure_time=1760529600,29.0,8.993821621633337,37.99382162163334,0
39.256662,9.127721,39.250079,9.138422,https://www.google.com/maps/dir/?api=1&origin=39.256662%2C9.127721&destination=39.250079%2C9.138422&travelmode=transit&departure_time=1760529600,23.0,6.0,29.0,0
39.209711,9.1323,39.21689,9.115925,https://www.google.com/maps/dir/?api=1&origin=39.209711%2C9.1323&destination=39.21689%2C9.115925&travelmode=transit&departure_time=1760529600,22.0,3.165836123291623,25.165836123291623,0
39.221538,9.124306,39.204956,9.134019,https://www.google.com/maps/dir/?api=1&origin=39.221538%2C9.124306&destination=39.204956%2C9.134019&travelmode=transit&departure_time=1760529600,24.0,6.190634418599321,30.19063441859932,0
39.229689,9.107721,39.242519,9.112524,https://www.google.com/maps/dir/?api=1&origin=39.229689%2C9.107721&destination=39.242519%2C9.112524&travelmode=transit&departure_time=1760529600,25.0,2.7680651207989277,27.768065120798926,0
39.245331,9.128718,39.228549,9.109313,https://www.google.com/maps/dir/?api=1&origin=39.245331%2C9.128718&destination=39.228549%2C9.109313&travelmode=transit&departure_time=1760529600,29.0,3.4023260368737116,32.40232603687371,0
39.223267,9.106293,39.214973,9.119979,https://www.google.com/maps/dir/?api=1&origin=39.223267%2C9.106293&destination=39.214973%2C9.119979&travelmode=transit&departure_time=1760529600,20.0,4.250291626172437,24.250291626172437,0
39.249929,9.115858,39.204628,9.145799,https://www.google.com/maps/dir/?api=1&origin=39.249929%2C9.115858&destination=39.204628%2C9.145799&travelmode=transit&departure_time=1760529600,62.0,4.803965350119967,66.80396535011997,0
39.211768,9.124506,39.248798,9.134101,https://www.google.com/maps/dir/?api=1&origin=39.211768%2C9.124506&destination=39.248798%2C9.134101&travelmode=transit&departure_time=1760529600,40.0,3.9473106345478053,43.947310634547804,0
39.217799,9.140676,39.24357,9.132291,https://www.google.com/maps/dir/?api=1&origin=39.217799%2C9.140676&destination=39.24357%2C9.132291&travelmode=transit&departure_time=1760529600,39.0,5.41633607142028,44.41633607142028,0
39.204626,9.142357,39.200901,9.146479,https://www.google.com/maps/dir/?api=1&origin=39.204626%2C9.142357&destination=39.200901%2C9.146479&travelmode=transit&departure_time=1760529600,20.0,3.4579377788548484,23.45793777885485,0
39.232584,9.124014,39.216791,9.109233,https://www.google.com/maps/dir/?api=1&origin=39.232584%2C9.124014&destination=39.216791%2C9.109233&travelmode=transit&departure_time=1760529600,28.0,3.299481820856623,31.299481820856624,0
39.212268,9.114753,39.217818,9.087202,https://www.google.com/maps/dir/?api=1&origin=39.212268%2C9.114753&destination=39.217818%2C9.087202&travelmode=transit&departure_time=1760529600,54.0,1.8080004788849022,55.8080004788849,0
39.248416,9.139357,39.221137,9.116737,https://www.google.com/maps/dir/?api=1&origin=39.248416%2C9.139357&destination=39.221137%2C9.116737&travelmode=transit&departure_time=1760529600,43.0,2.5717055043873134,45.57170550438731,0
39.202276,9.132866,39.210769,9.136446,https://www.google.com/maps/dir/?api=1&origin=39.202276%2C9.132866&destination=39.210769%2C9.136446&travelmode=transit&departure_time=1760529600,25.0,6.255313430489953,31.255313430489952,0
39.247316,9.136527,39.23823,9.116588,https://www.google.com/maps/dir/?api=1&origin=39.247316%2C9.136527&destination=39.23823%2C9.116588&travelmode=transit&departure_time=1760529600,24.0,5.742401224033215,29.742401224033216,0
39.243116,9.096705,39.226385,9.108265,https://www.google.com/maps/dir/?api=1&origin=39.243116%2C9.096705&destination=39.226385%2C9.108265&travelmode=transit&departure_time=1760529600,26.0,4.623693606009773,30.623693606009773,0
39.237797,9.12989,39.223361,9.136452,https://www.google.com/maps/dir/?api=1&origin=39.237797%2C9.12989&destination=39.223361%2C9.136452&travelmode=transit&departure_time=1760529600,32.0,9.469837335060717,41.46983733506072,0
39.225854,9.116019,39.234377,9.089584,https://www.google.com/maps/dir/?api=1&origin=39.225854%2C9.116019&destination=39.234377%2C9.089584&travelmode=transit&departure_time=1760529600,38.0,5.66128009304967,43.66128009304967,0
39.216283,9.177295,39.242079,9.09178,https://www.google.com/maps/dir/?api=1&origin=39.216283%2C9.177295&destination=39.242079%2C9.09178&travelmode=transit&departure_time=1760529600,53.0,4.736499231401892,57.73649923140189,0
39.215074,9.127496,39.237712,9.103586,https://www.google.com/maps/dir/?api=1&origin=39.215074%2C9.127496&destination=39.237712%2C9.103586&travelmode=transit&departure_time=1760529600,33.0,5.664256461180909,38.66425646118091,0
39.242017,9.126663,39.230339,9.136464,https://www.google.com/maps/dir/?api=1&origin=39.242017%2C9.126663&destination=39.230339%2C9.136464&travelmode=transit&departure_time=1760529600,35.0,1.8428045634852392,36.84280456348524,0
39.214679,9.176696,39.229949,9.124183,https://www.google.com/maps/dir/?api=1&origin=39.214679%2C9.176696&destination=39.229949%2C9.124183&travelmode=transit&departure_time=1760529600,51.0,4.787532213786637,55.78753221378663,0
39.220017,9.109499,39.246778,9.134505,https://www.google.com/maps/dir/?api=1&origin=39.220017%2C9.109499&destination=39.246778%2C9.134505&travelmode=transit&departure_time=1760529600,39.0,6.2621101947196705,45.26211019471967,0
39.238459,9.10255,39.205297,9.141624,https://www.google.com/maps/dir/?api=1&origin=39.238459%2C9.10255&destination=39.205297%2C9.141624&travelmode=transit&departure_time=1760529600,43.0,1.5404554787376268,44.54045547873763,0
39.253274,9.118414,39.244802,9.109827,https://www.google.com/maps/dir/?api=1&origin=39.253274%2C9.118414&destination=39.244802%2C9.109827&travelmode=transit&departure_time=1760529600,44.0,5.427525175267055,49.42752517526706,0
39.243372,9.154077,39.247026,9.130188,https://www.google.com/maps/dir/?api=1&origin=39.243372%2C9.154077&destination=39.247026%2C9.130188&travelmode=transit&departure_time=1760529600,40.0,4.1775258313641705,44.17752583136417,0
39.235283,9.12731,39.212881,9.112486,https://www.google.com/maps/dir/?api=1&origin=39.235283%2C9.12731&destination=39.212881%2C9.112486&travelmode=transit&departure_time=1760529600,32.0,11.574340785003997,43.574340785004,0
39.215789,9.134785,39.222035,9.1187,https://www.google.com/maps/dir/?api=1&origin=39.215789%2C9.134785&destination=39.222035%2C9.1187&travelmode=transit&departure_time=1760529600,26.0,7.330318199530068,33.33031819953007,0
39.222804,9.113666,39.22981,9.120874,https://www.google.com/maps/dir/?api=1&origin=39.222804%2C9.113666&destination=39.22981%2C9.120874&travelmode=transit&departure_time=1760529600,25.0,4.0011273449716125,29.001127344971614,0
39.247638,9.118204,39.222122,9.116921,https://www.google.com/maps/dir/?api=1&origin=39.247638%2C9.118204&destination=39.222122%2C9.116921&travelmode=transit&departure_time=1760529600,42.0,9.073092761877275,51.07309276187728,0
39.20379,9.146255,39.201701,9.150083,https://www.google.com/maps/dir/?api=1&origin=39.20379%2C9.146255&destination=39.201701%2C9.150083&travelmode=transit&departure_time=1760529600,11.0,4.500000000000001,15.5,0
39.246664,9.122536,39.207172,9.124745,https://www.google.com/maps/dir/?api=1&origin=39.246664%2C9.122536&destination=39.207172%2C9.124745&travelmode=transit&departure_time=1760529600,43.0,6.0,49.0,0
39.216455,9.115075,39.211658,9.126151,https://www.google.com/maps/dir/?api=1&origin=39.216455%2C9.115075&destination=39.211658%2C9.126151&travelmode=transit&departure_time=1760529600,24.0,16.5,40.5,0
39.249618,9.117666,39.237369,9.124795,https://www.google.com/maps/dir/?api=1&origin=39.249618%2C9.117666&destination=39.237369%2C9.124795&travelmode=transit&departure_time=1760529600,24.0,8.563270633540215,32.56327063354021,0
39.217231,9.123157,39.234352,9.117456,https://www.google.com/maps/dir/?api=1&origin=39.217231%2C9.123157&destination=39.234352%2C9.117456&travelmode=transit&departure_time=1760529600,27.0,5.10597209867369,32.10597209867369,0
39.249966,9.103046,39.222521,9.119522,https://www.google.com/maps/dir/?api=1&origin=39.249966%2C9.103046&destination=39.222521%2C9.119522&travelmode=transit&departure_time=1760529600,35.0,5.769199082719184,40.76919908271918,0
39.235764,9.099526,39.244175,9.139419,https://www.google.com/maps/dir/?api=1&origin=39.235764%2C9.099526&destination=39.244175%2C9.139419&travelmode=transit&departure_time=1760529600,44.0,3.043637583992446,47.04363758399245,0
39.228994,9.093858,39.236505,9.133895,https://www.google.com/maps/dir/?api=1&origin=39.228994%2C9.093858&destination=39.236505%2C9.133895&travelmode=transit&departure_time=1760529600,56.0,18.169103988929276,74.16910398892928,0
39.215924,9.081404,39.22933,9.122862,https://www.google.com/maps/dir/?api=1&origin=39.215924%2C9.081404&destination=39.22933%2C9.122862&travelmode=transit&departure_time=1760529600,82.0,22.5,104.5,0
39.245911,9.125905,39.24964,9.089529,https://www.google.com/maps/dir/?api=1&origin=39.245911%2C9.125905&destination=39.24964%2C9.089529&travelmode=transit&departure_time=1760529600,43.0,3.3960336339916135,46.396033633991614,0
39.231045,9.122263,39.266412,9.084925,https://www.google.com/maps/dir/?api=1&origin=39.231045%2C9.122263&destination=39.266412%2C9.084925&travelmode=transit&departure_time=1760529600,55.0,3.298959230554311,58.29895923055431,0
39.226207,9.105932,39.210551,9.114786,https://www.google.com/maps/dir/?api=1&origin=39.226207%2C9.105932&destination=39.210551%2C9.114786&travelmode=transit&departure_time=1760529600,31.0,3.3082397182774304,34.30823971827743,0
39.212285,9.119383,39.21381,9.122723,https://www.google.com/maps/dir/?api=1&origin=39.212285%2C9.119383&destination=39.21381%2C9.122723&travelmode=transit&departure_time=1760529600,7.0,1.1967439797204538,8.196743979720454,0
39.213991,9.105319,39.239829,9.104091,https://www.google.com/maps/dir/?api=1&origin=39.213991%2C9.105319&destination=39.239829%2C9.104091&travelmode=transit&departure_time=1760529600,28.0,18.35517644182118,46.35517644182118,0
39.252995,9.120112,39.235864,9.103877,https://www.google.com/maps/dir/?api=1&origin=39.252995%2C9.120112&destination=39.235864%2C9.103877&travelmode=transit&departure_time=1760529600,38.0,4.426953552215533,42.42695355221554,0
39.209913,9.13929,39.247126,9.140156,https://www.google.com/maps/dir/?api=1&origin=39.209913%2C9.13929&destination=39.247126%2C9.140156&travelmode=transit&departure_time=1760529600,56.0,7.499999999999999,63.5,0
39.222421,9.103598,39.22019,9.116103,https://www.google.com/maps/dir/?api=1&origin=39.222421%2C9.103598&destination=39.22019%2C9.116103&travelmode=transit&departure_time=1760529600,21.0,3.2163165066504176,24.21631650665042,0
39.245084,9.133782,39.194478,9.157842,https://www.google.com/maps/dir/?api=1&origin=39.245084%2C9.133782&destination=39.194478%2C9.157842&travelmode=transit&departure_time=1760529600,55.0,4.316459330086698,59.3164593300867,0
39.237542,9.107386,39.255001,9.096743,https://www.google.com/maps/dir/?api=1&origin=39.237542%2C9.107386&destination=39.255001%2C9.096743&travelmode=transit&departure_time=1760529600,25.0,1.8624239555477715,26.862423955547772,0
39.231604,9.114981,39.202778,9.129339,https://www.google.com/maps/dir/?api=1&origin=39.231604%2C9.114981&destination=39.202778%2C9.129339&travelmode=transit&departure_time=1760529600,45.0,5.499402529887187,50.499402529887185,0
39.210642,9.119018,39.204982,9.138613,https://www.google.com/maps/dir/?api=1&origin=39.210642%2C9.119018&destination=39.204982%2C9.138613&travelmode=transit&departure_time=1760529600,14.0,2.5389528190697597,16.53895281906976,0
39.24416,9.152944,39.228153,9.117863,https://www.google.com/maps/dir/?api=1&origin=39.24416%2C9.152944&destination=39.228153%2C9.117863&travelmode=transit&departure_time=1760529600,37.0,4.142702704770877,41.142702704770876,0
39.246967,9.132134,39.234785,9.115555,https://www.google.com/maps/dir/?api=1&origin=39.246967%2C9.132134&destination=39.234785%2C9.115555&travelmode=transit&departure_time=1760529600,21.0,3.240129959423637,24.240129959423637,0
39.207139,9.138065,39.267269,9.086165,https://www.google.com/maps/dir/?api=1&origin=39.207139%2C9.138065&destination=39.267269%2C9.086165&travelmode=transit&departure_time=1760529600,87.0,5.357689211601455,92.35768921160145,0
39.231449,9.09142,39.220841,9.083562,https://www.google.com/maps/dir/?api=1&origin=39.231449%2C9.09142&destination=39.220841%2C9.083562&travelmode=transit&departure_time=1760529600,56.0,20.464434323481616,76.46443432348161,0
39.207483,9.124931,39.250134,9.115866,https://www.google.com/maps/dir/?api=1&origin=39.207483%2C9.124931&destination=39.250134%2C9.115866&travelmode=transit&departure_time=1760529600,50.0,5.562764757495617,55.562764757495614,0
39.212617,9.128227,39.200165,9.149062,https://www.google.com/maps/dir/?api=1&origin=39.212617%2C9.128227&destination=39.200165%2C9.149062&travelmode=transit&departure_time=1760529600,23.0,5.249298227989754,28.249298227989755,0
39.244434,9.126889,39.255659,9.13031,https://www.google.com/maps/dir/?api=1&origin=39.244434%2C9.126889&destination=39.255659%2C9.13031&travelmode=transit&departure_time=1760529600,26.0,2.072631601538224,28.072631601538223,0
39.230539,9.091469,39.192539,9.15232,https://www.google.com/maps/dir/?api=1&origin=39.230539%2C9.091469&destination=39.192539%2C9.15232&travelmode=transit&departure_time=1760529600,63.0,20.743882436303522,83.74388243630352,0
39.249962,9.123058,39.253854,9.093322,https://www.google.com/maps/dir/?api=1&origin=39.249962%2C9.123058&destination=39.253854%2C9.093322&travelmode=transit&departure_time=1760529600,35.0,3.543272961001329,38.54327296100133,0
39.236568,9.127933,39.207313,9.135774,https://www.google.com/maps/dir/?api=1&origin=39.236568%2C9.127933&destination=39.207313%2C9.135774&travelmode=transit&departure_time=1760529600,34.0,10.070179224210472,44.07017922421047,0
39.240504,9.110683,39.200832,9.160928,https://www.google.com/maps/dir/?api=1&origin=39.240504%2C9.110683&destination=39.200832%2C9.160928&travelmode=transit&departure_time=1760529600,60.0,5.088645019889455,65.08864501988946,0
39.235986,9.100721,39.20141,9.16064,https://www.google.com/maps/dir/?api=1&origin=39.235986%2C9.100721&destination=39.20141%2C9.16064&travelmode=transit&departure_time=1760529600,52.0,2.8908900317879356,54.89089003178793,0
39.209952,9.120484,39.22206,9.123575,https://www.google.com/maps/dir/?api=1&origin=39.209952%2C9.120484&destination=39.22206%2C9.123575&travelmode=transit&departure_time=1760529600,20.0,2.8470971104048513,22.847097110404853,0
39.215503,9.130837,39.224944,9.13454,https://www.google.com/maps/dir/?api=1&origin=39.215503%2C9.130837&destination=39.224944%2C9.13454&travelmode=transit&departure_time=1760529600,20.0,5.164904402369385,25.164904402369384,0
39.217891,9.116312,39.240124,9.138653,https://www.google.com/maps/dir/?api=1&origin=39.217891%2C9.116312&destination=39.240124%2C9.138653&travelmode=transit&departure_time=1760529600,42.0,16.499999999999996,58.5,0
39.22003,9.131066,39.21903,9.11967,https://www.google.com/maps/dir/?api=1&origin=39.22003%2C9.131066&destination=39.21903%2C9.11967&travelmode=transit&departure_time=1760529600,19.0,5.189866453547629,24.18986645354763,0
39.227396,9.109535,39.237983,9.123761,https://www.google.com/maps/dir/?api=1&origin=39.227396%2C9.109535&destination=39.237983%2C9.123761&travelmode=transit&departure_time=1760529600,27.0,1.912832726798839,28.91283272679884,0
39.22867,9.12985,39.21662,9.11623,https://www.google.com/maps/dir/?api=1&origin=39.22867%2C9.12985&destination=39.21662%2C9.11623&travelmode=transit&departure_time=1760529600,27.0,3.298810461260008,30.298810461260008,0
39.213503,9.129179,39.201695,9.160008,https://www.google.com/maps/dir/?api=1&origin=39.213503%2C9.129179&destination=39.201695%2C9.160008&travelmode=transit&departure_time=1760529600,25.0,5.364150742495868,30.364150742495866,0
39.237245,9.131616,39.209668,9.124445,https://www.google.com/maps/dir/?api=1&origin=39.237245%2C9.131616&destination=39.209668%2C9.124445&travelmode=transit&departure_time=1760529600,36.0,6.178626984591991,42.17862698459199,0
39.248937,9.106838,39.209234,9.124384,https://www.google.com/maps/dir/?api=1&origin=39.248937%2C9.106838&destination=39.209234%2C9.124384&travelmode=transit&departure_time=1760529600,50.0,7.440354059537229,57.44035405953723,0
39.199461,9.138319,39.203726,9.163092,https://www.google.com/maps/dir/?api=1&origin=39.199461%2C9.138319&destination=39.203726%2C9.163092&travelmode=transit&departure_time=1760529600,30.0,2.5574230995166634,32.55742309951666,0
39.235242,9.104535,39.222306,9.115759,https://www.google.com/maps/dir/?api=1&origin=39.235242%2C9.104535&destination=39.222306%2C9.115759&travelmode=transit&departure_time=1760529600,22.0,2.2490345055236936,24.249034505523692,0
39.217966,9.141084,39.226221,9.135447,https://www.google.com/maps/dir/?api=1&origin=39.217966%2C9.141084&destination=39.226221%2C9.135447&travelmode=transit&departure_time=1760529600,22.0,5.416738260216802,27.416738260216803,0
39.255584,9.120449,39.230834,9.091097,https://www.google.com/maps/dir/?api=1&origin=39.255584%2C9.120449&destination=39.230834%2C9.091097&travelmode=transit&departure_time=1760529600,59.0,3.8674424351472787,62.86744243514728,0
39.215059,9.116197,39.237972,9.116081,https://www.google.com/maps/dir/?api=1&origin=39.215059%2C9.116197&destination=39.237972%2C9.116081&travelmode=transit&departure_time=1760529600,31.0,10.83606727856515,41.83606727856515,0
39.221396,9.135579,39.215924,9.134214,https://www.google.com/maps/dir/?api=1&origin=39.221396%2C9.135579&destination=39.215924%2C9.134214&travelmode=transit&departure_time=1760529600,15.0,5.4144374625525975,20.4144374625526,0
39.211163,9.125853,39.222173,9.13034,https://www.google.com/maps/dir/?api=1&origin=39.211163%2C9.125853&destination=39.222173%2C9.13034&travelmode=transit&departure_time=1760529600,26.0,4.306359547830989,30.30635954783099,0
39.238684,9.150721,39.238728,9.10421,https://www.google.com/maps/dir/?api=1&origin=39.238684%2C9.150721&destination=39.238728%2C9.10421&travelmode=transit&departure_time=1760529600,56.0,3.556693886636695,59.556693886636694,0
39.2103,9.10749,39.194755,9.157186,https://www.google.com/maps/dir/?api=1&origin=39.2103%2C9.10749&destination=39.194755%2C9.157186&travelmode=transit&departure_time=1760529600,41.0,5.713788126377317,46.71378812637732,0
39.235988,9.101247,39.200671,9.148778,https://www.google.com/maps/dir/?api=1&origin=39.235988%2C9.101247&destination=39.200671%2C9.148778&travelmode=transit&departure_time=1760529600,46.0,2.7196478336845553,48.719647833684554,0
39.193903,9.146905,39.234549,9.141355,https://www.google.com/maps/dir/?api=1&origin=39.193903%2C9.146905&destination=39.234549%2C9.141355&travelmode=transit&departure_time=1760529600,45.0,3.404000238675252,48.40400023867525,0
39.216417,9.124927,39.201639,9.161532,https://www.google.com/maps/dir/?api=1&origin=39.216417%2C9.124927&destination=39.201639%2C9.161532&travelmode=transit&departure_time=1760529600,33.0,2.895573717880584,35.89557371788058,0
39.24059,9.110256,39.221814,9.113005,https://www.google.com/maps/dir/?api=1&origin=39.24059%2C9.110256&destination=39.221814%2C9.113005&travelmode=transit&departure_time=1760529600,31.0,5.152167813749952,36.152167813749955,0
39.240625,9.102774,39.228312,9.137061,https://www.google.com/maps/dir/?api=1&origin=39.240625%2C9.102774&destination=39.228312%2C9.137061&travelmode=transit&departure_time=1760529600,42.0,1.0736717634348827,43.07367176343488,0
39.235255,9.136623,39.20769,9.130945,https://www.google.com/maps/dir/?api=1&origin=39.235255%2C9.136623&destination=39.20769%2C9.130945&travelmode=transit&departure_time=1760529600,34.0,2.379170239687579,36.37917023968758,0
39.21269,9.114632,39.211845,9.126013,https://www.google.com/maps/dir/?api=1&origin=39.21269%2C9.114632&destination=39.211845%2C9.126013&travelmode=transit&departure_time=1760529600,20.0,1.6364471494735826,21.636447149473582,0
39.218395,9.123898,39.253943,9.097482,https://www.google.com/maps/dir/?api=1&origin=39.218395%2C9.123898&destination=39.253943%2C9.097482&travelmode=transit&departure_time=1760529600,45.0,2.9891897157541556,47.98918971575416,0
39.24077,9.1112,39.192306,9.1523,https://www.google.com/maps/dir/?api=1&origin=39.24077%2C9.1112&destination=39.192306%2C9.1523&travelmode=transit&departure_time=1760529600,66.0,4.500943526666485,70.50094352666649,0
39.246356,9.125283,39.209255,9.124793,https://www.google.com/maps/dir/?api=1&origin=39.246356%2C9.125283&destination=39.209255%2C9.124793&travelmode=transit&departure_time=1760529600,43.0,4.454877798145989,47.454877798145986,0
39.190019,9.146615,39.241754,9.148431,https://www.google.com/maps/dir/?api=1&origin=39.190019%2C9.146615&destination=39.241754%2C9.148431&travelmode=transit&departure_time=1760529600,56.0,5.499999999999999,61.5,0
39.195342,9.135552,39.237589,9.10067,https://www.google.com/maps/dir/?api=1&origin=39.195342%2C9.135552&destination=39.237589%2C9.10067&travelmode=transit&departure_time=1760529600,49.0,5.500000000000001,54.5,0
39.253225,9.096768,39.201801,9.141584,https://www.google.com/maps/dir/?api=1&origin=39.253225%2C9.096768&destination=39.201801%2C9.141584&travelmode=transit&departure_time=1760529600,50.0,6.0525279337479745,56.052527933747974,0
39.220097,9.118141,39.234861,9.110271,https://www.google.com/maps/dir/?api=1&origin=39.220097%2C9.118141&destination=39.234861%2C9.110271&travelmode=transit&departure_time=1760529600,22.0,4.672409458164282,26.67240945816428,0
39.237562,9.124374,39.21203,9.125176,https://www.google.com/maps/dir/?api=1&origin=39.237562%2C9.124374&destination=39.21203%2C9.125176&travelmode=transit&departure_time=1760529600,34.0,3.2607366011028946,37.26073660110289,0
39.207373,9.127884,39.2326,9.113863,https://www.google.com/maps/dir/?api=1&origin=39.207373%2C9.127884&destination=39.2326%2C9.113863&travelmode=transit&departure_time=1760529600,33.0,5.544818584725319,38.54481858472532,0
39.227613,9.126327,39.199771,9.152277,https://www.google.com/maps/dir/?api=1&origin=39.227613%2C9.126327&destination=39.199771%2C9.152277&travelmode=transit&departure_time=1760529600,29.0,1.7481476558361064,30.748147655836107,0
39.218339,9.12052,39.241813,9.137099,https://www.google.com/maps/dir/?api=1&origin=39.218339%2C9.12052&destination=39.241813%2C9.137099&travelmode=transit&departure_time=1760529600,28.0,6.207028678739026,34.20702867873903,0
39.22981,9.120874,39.215254,9.159921,https://www.google.com/maps/dir/?api=1&origin=39.22981%2C9.120874&destination=39.215254%2C9.159921&travelmode=transit&departure_time=1760529600,85.0,1.9478505911712964,86.9478505911713,0
39.249284,9.135564,39.244562,9.153151,https://www.google.com/maps/dir/?api=1&origin=39.249284%2C9.135564&destination=39.244562%2C9.153151&travelmode=transit&departure_time=1760529600,43.0,2.5450344935369036,45.5450344935369,0
39.207145,9.16499,39.235771,9.113501,https://www.google.com/maps/dir/?api=1&origin=39.207145%2C9.16499&destination=39.235771%2C9.113501&travelmode=transit&departure_time=1760529600,54.0,3.847852410253698,57.8478524102537,0
39.195095,9.157547,39.215863,9.113904,https://www.google.com/maps/dir/?api=1&origin=39.195095%2C9.157547&destination=39.215863%2C9.113904&travelmode=transit&departure_time=1760529600,35.0,3.9785515345381604,38.97855153453816,0
39.218626,9.129529,39.233677,9.126426,https://www.google.com/maps/dir/?api=1&origin=39.218626%2C9.129529&destination=39.233677%2C9.126426&travelmode=transit&departure_time=1760529600,26.0,4.733866731779624,30.733866731779624,0
39.251579,9.128379,39.231649,9.12556,https://www.google.com/maps/dir/?api=1&origin=39.251579%2C9.128379&destination=39.231649%2C9.12556&travelmode=transit&departure_time=1760529600,27.0,6.0,33.0,0
